doc_id,text,label,decision_basis,error
1318_14,"Don't misunderstand me. I, for one, am ready to acknowledge the sincerity of the Republican President's desire for peace and happiness for all. But good intentions are not good enough and the country is stalled on dead center--stalled in the middle of the road--while the world goes whirling by. America, which has lifted man to his highest economic state, which has saved freedom in war and peace, which saved collective security, no longer sparks and flames and gives off new ideas and initiatives. Our lights are dimmed. We chat complacently of this and that while, in Carlyle's phrase, """"""""Death and eternity sit glaring."""""""" And I could add that opportunity, neglected opportunity, sits glaring too!",0,"The document acknowledges the sincerity of a political leader and focuses on a perceived stagnation of the country rather than directly pitting 'the people' against an 'elite.' While it expresses concern about the nation's state, it lacks the anti-elitist rhetoric, divisive language, and 'us versus them' narrative characteristic of populism as defined in the codebook. It does not present a charismatic leader claiming to represent the people's will or emphasize the people's grievances.",
1570_3,"I am going to save this hat and if I get elected I will wear it in the inaugural parade. AGRICULTURE--GENERALHOUSING, LOW-INCOMESTEEL INDUSTRY",0,"The document lacks anti-elitist rhetoric, does not pit 'the people' against an elite, and does not contain a charismatic leader claiming to represent the people's will. It primarily mentions specific policy areas (agriculture, housing, steel) and a personal intention to wear a hat, without employing emotive language, a 'us versus them' narrative, or any of the hallmarks of populist discourse as defined in the codebook.",
1774_23,"Now, let me give you an example.  You know that there are some areas in West Virginia where aid is needed.  For example, this Charleston area.  You know what their bill would have provided!  It cost more money--get this straight--more money from the federal treasury than ours, over all, but as far as West Virginia and Charleston are concerned it provided only $589,000.  You know what ours would have provided?  A bill that cost less money to the federal treasury, over all, but it provides almost twice as much money for this area that needs it.",0,"The document focuses on a comparison of two bills and their financial impact on a specific area. It lacks anti-elitist rhetoric, a 'us versus them' narrative, or an appeal to the people against a perceived enemy. The language is factual and analytical, not emotive or divisive, and does not present a charismatic leader claiming to represent the people's will. Therefore, it does not meet the inclusion criteria for populism.",
1367_9,"And, you know, he said that Eisenhower had had another new idea--to wage peace not war. When he said that I blinked and thought again of Woodrow Wilson and the last-ditch Republican fight against the League of Nations. I thought of Franklin Roosevelt and the United Nations. I thought of the Truman Doctrine, and aid to Greece and Turkey. I thought of the Marshall Plan, Point 4, and NATO and the great Democratic struggle of a generation for peace, in which I am proud to have played a very small part myself.",0,"The document discusses historical political figures and policies related to peace and international cooperation. It lacks anti-elitist rhetoric, a 'us versus them' narrative, or an appeal to the people against a perceived enemy or corrupt elite. The tone is reflective and historical, not emotive or divisive, and does not simplify complex issues.",
1659_8,"The housing--if there is any state in the union that needs housing more, it is Illinois, unless it is my own state of Massachusetts.  There are 15 million American homes, according to the last Bureau of the Census, which are substandard.  Mr. Nixon has issued a paper on housing, and this, I think, is most revealing of all and one of the most endearing qualities of the Vice President.  In his position paper issued in New York within the last three weeks, he says that the Housing Act of 1949 has worked very well, and do you know as a congressman he voted against it?  In that position paper he called for greater emphasis on middle-income housing and he voted against that in 1950.  He calls for a greater flow of housing credit so that the American people can buy houses at low rates of interest.  But he neglects to mention his vote as vice president to increase the interest rates on the GI housing bans.  High interest rates never built a single home and one of the reasons why we are building 200,000 less homes each year than we should to keep up with our population increase is because of the high interest rate policy of this administration.",0,"The document focuses on criticizing the Vice President's inconsistent positions on housing policies. While it discusses the needs of the American people regarding housing, it lacks the anti-elitist rhetoric, 'us versus them' narrative, or charismatic leader framing characteristic of populism as defined in the codebook. It does not pit 'the people' against an elite, nor does it employ emotive or divisive language in a populist manner.",
1822_0,"Thank you very much. Ambassador Lodge, my colleague on this ticket, all of the distinguished guests here on this platform, this great audience in front of me and in back of me, and to all of you listening on television and radio, may I fist say that to have this particular broadcast, the first one since the convention, originate in Cincinnati, Ohio, is a proud moment for me--first, because, from a personal standpoint, it is my father's home state.  And, second, because it is the home state of one of the greatest families in America's political history, that of William Howard and Robert Taft.",0,"The document lacks anti-elitist rhetoric, does not pit 'the people' against an elite, and does not contain a charismatic leader claiming to represent the people's will. It focuses on acknowledging individuals and historical figures without employing emotive or divisive language characteristic of populism.",
1425_5,"Now, in the work for peace, again, each of us has a job to do--to make certain that our nation stays strong, that we live in the faith of our fathers, that peace can finally be achieved for the world, that we can do our part in right thinking, in working at our daily jobs to convince others in the world that we want none of their property, we don't want to dominate them, we merely want the opportunity for all men who love freedom to have it, to hold it, and to enjoy it. This is our task, not only for those who are in the Congress and in the state gubernatorial chairs and in the legislatures. All of us--America--must stand together, stand strong and be of one mind if we are, from our position of strength, going to lead really on the road of peace.",0,"The document emphasizes national strength, freedom, and peace, advocating for a unified America to lead on the road to peace. While it mentions leaders in Congress and state governments, it does not contain anti-elitist rhetoric, a 'us versus them' narrative, or a charismatic leader claiming to represent the people's will against a corrupt elite. The language is not overly emotive or divisive, and it does not simplify complex issues.",
2008-10-28-remarks-chester-pennsylvania_7,"And yet, just yesterday, we learned that despite this crisis, Wall Street bank executives are set to walk away with billions more in bonuses at the end of this year. Well, they might call that a bonus on Wall Street, but here in Pennsylvania, we call it an outrage - and they shouldn't be allowed to get away with it. We can't afford four more years of the tired, old theory that says we should give more to billionaires and big corporations and hope that prosperity trickles down to everyone else. That's the failed theory that got us into this mess. It hasn't worked, and it's time for change. That's why I'm running for President of the United States.",1,"The document contains anti-elitist rhetoric by criticizing Wall Street bank executives and their bonuses, framing it as an 'outrage.' It also rejects the 'trickle-down' economic theory, implicitly pitting 'billionaires and big corporations' against 'everyone else.' This aligns with the inclusion criteria for populism, specifically the 'us versus them' narrative and criticism of the existing power structure.",
2132_17,"I have talked about the kind of a presidency that I want for you, and not only for me; an open presidency, where the soft voice can be heard as well as the loud, where the young will be considered as well as the old, where people will know that their president cares, and indeed I want to even make it possible that the presidency and the White House go to the people as well as having the doors of the White House open to the people. I know that Mr. Nixon has his views.  I listened to him the other day.  He singled out one group for a special message and special treatment.  He has a sort of preferential group.  It was one of the finance groups on Wall Street.",1,"The document contains anti-elitist rhetoric by contrasting the speaker's vision of an 'open presidency' accessible to all, including 'the soft voice' and 'the young,' against Nixon's approach of favoring 'one group' – a 'preferential group' of finance groups on Wall Street. This creates a clear 'us versus them' narrative, pitting the speaker against a perceived elite and appealing to the broader populace.",
1574_6,"I think the future is going to be a difficult one for us, but I have the greatest confidence in this country.  I have served it in the Congress now for fourteen years, and I must say after traveling to fifty states in the last two years and nearly every section of the United States from the Northwest to the Southeast, I believe that the United States can fulfill its function as the chief defender of freedom in a time of great danger for us all.  A strong defense, a strong economy, a strong society serves not only ourselves but serves freedom.",0,"The document expresses confidence in the country and emphasizes the importance of a strong defense, economy, and society. It does not contain anti-elitist rhetoric, pit 'the people' against 'the elite,' or feature a charismatic leader claiming to represent the people's will. The language is not overly emotive or divisive, and it lacks a clear 'us versus them' narrative.",
1389_21,"Oh yes, it has one thing to offer to the American future: It has the vice president of the United States. Every consideration--the President's age, his constitutional position under the Twenty-second amendment--makes it inevitable that the dominant figure in the Republican party under a second Eisenhower term would be Richard Nixon. The emergence of this man raises grave questions.",0,"The document expresses concern about a political figure's potential influence but lacks anti-elitist rhetoric, a 'us versus them' narrative, or an appeal to 'the people' against an elite. It focuses on a constitutional and political observation rather than populist themes.",
1137_6,"Much of my life in the service of my country I have been forced to spend abroad.  It does one thing for you, ladies and gentlemen.  It makes certain that every time you come back you think more of this country.  If there is any veteran in this whole crowd who didn't have that same feeling when he came stemming into New York or San Francisco or Seattle or Norfolk, then I would be astonished because I have never yet met one who has not said, """"""""Well, one good thing a tour abroad does for you; it makes you understand how well worthwhile it is working here at home.""""""""",0,"The document expresses appreciation for the country and the experiences of veterans returning from abroad. It lacks anti-elitist rhetoric, a 'us versus them' narrative, or any appeal to the people against a perceived enemy or corrupt elite. The language is not emotive or divisive, and does not simplify complex issues.",
1357_16,"The most obvious weakness, of course, is the ease with which our national forests, our wildlife refuges, our parks and streams, and public lands have been invaded and turned to selfish private purpose. But more important even than that, perhaps, is the shunting aside of men who are experienced and trained in a lifetime of conservation work, in favor of politician appointees. The agency that looked at tomorrow's needs for minerals has been disbanded--and nothing put in its place. The Soil Conservation Service has been weakened--and must be revived. We need the leadership that will look at the nation's needs for water, for areas of recreation in the great open country, for land, and forest, and streams. We need, in other words really to look together at the needs and resources of our common future.",0,"The document focuses on criticizing the mismanagement of natural resources and the appointment of unqualified individuals, but it lacks the anti-elitist rhetoric, 'us versus them' narrative, or appeal to 'the people' against a perceived enemy that are hallmarks of populism, as defined in the codebook. It does not present a charismatic leader or champion the will of the people against a corrupt elite.",
1766_12,"I know, too, that as far as our farmers are concerned many of them have not been getting a fair share of America's increasing prosperity.  And I believe we need a program which will remedy that situation.  I announced part of it last week; I'm going to make another speech Friday in South Dakota.  This is the one area where we can move forward and where America's farmers will move forward with the rest of the American people for greater prosperity.  This is one area I am sure will approve programs which will move America forward.",0,"The document discusses the need for a program to ensure farmers receive a fair share of prosperity and promises to move America forward. While it mentions 'America's farmers' and 'the American people,' it lacks the anti-elitist rhetoric, 'us versus them' narrative, or a charismatic leader claiming to represent the people's will that are characteristic of populism, as defined in the codebook. The tone is not overly emotive or divisive.",
2008-09-12-dover-new-hampshire_21,"It won't be easy. The kind of change we're looking for never is. What we are up against is a very powerful, entrenched status quo in Washington who will say anything and do anything and fight with everything they've got to keep things just the way are.",1,"The document contains anti-elitist rhetoric by referring to a 'powerful, entrenched status quo in Washington' that is resistant to change. This creates an 'us versus them' narrative, pitting those seeking change ('we') against the established power structure ('they').",
1397_5,"With all of the facts of our economy, with all of the facts of the world scene, you can go before the American public. And again I say: Tell the truth, tell it forcefully. And that should be our campaign.",0,"The document lacks anti-elitist rhetoric, a 'us versus them' narrative, or an appeal to the people against a perceived enemy. It simply advocates for honesty and directness in communication with the public, which does not align with the inclusion criteria for populism as defined in the codebook.",
1598_13,"Franklin Roosevelt said in his second inaugural address, """"""""This generation of Americans has a rendezvous with destiny.""""""""  I believe in 1960 a new generation of Americans who fought for freedom on all fronts in World War II have now come to where they have a rendezvous with destiny, that their generation must bear its responsibilities of leadership.  I want Khrushchev to know that a new generation of Americans has assumed the leadership, a generation of Americans that is not satisfied to be second best, that wants to be first, not first, if, but, when, or sometime, but first, period.",0,"The document emphasizes a sense of responsibility and leadership for a new generation of Americans, asserting a desire to be 'first, period.' While it expresses ambition and a strong national identity, it lacks the anti-elitist rhetoric, 'us versus them' narrative, or appeal to the common people against a perceived corrupt elite that are hallmarks of populism, as defined in the codebook. It does not pit 'the people' against an elite or use emotive, divisive language.",
1755_1,"Some of you know that for several months I have been making a careful study of the situation confronting our farm people, and in the process have met with the most knowledgeable and objective-minded people I could find.  What I want to do today is to talk over with you some of my views based on this serious study. At the outset I would like this point clearly understood: the problems of farm people ought not be approached, as far too often has been the case in the past, as something to exploit for political advantage.  Rather, the approach has got to be objective, and has got to be constructive.  In a determined effort to find a solution, the good of the farmer, not the good of politicians, has to be our steady purpose if we are ever to get anywhere.",0,"The document emphasizes an objective and constructive approach to addressing the problems of farmers, explicitly rejecting the exploitation of the issue for political gain. It focuses on finding solutions based on a 'steady purpose' for the farmer's good, rather than employing anti-elitist rhetoric, a 'us versus them' narrative, or appealing to the people against a perceived enemy. It lacks the emotive language and divisive tone characteristic of populist discourse.",
2004-10-26-wisconsin-green-bay_25,"But George Bush has opposed common sense regulations to improve security at our chemical and nuclear plants, giving in to demands from his chemical and nuclear industry campaign contributors. That's wrong, and we're going to change it. Today, our borders remain unsecured. Three million people without the proper documentation will enter our country this year â€šÃ„Ã¬ 4,000 every day on the Arizona-Mexico border alone. We've already caught individuals from countries like Iraq, Iran, and Afghanistan attempting to cross our borders illegally.",1,"The document contains anti-elitist rhetoric by criticizing George Bush for prioritizing 'campaign contributors' from the 'chemical and nuclear industry' over 'common sense regulations.' This creates a 'us versus them' narrative, pitting the public against powerful industry interests and the political establishment. The language used is critical and suggests a need for change, aligning with the inclusion criteria for populism.",
1290_14,"Now, ladies and gentlemen, in concluding this short statement, I want to say this:  I do not come before you to engage in any competition of political promises.  This party in power in the last seven years has used up every possible political promise there is, and some of them have gotten pretty shopworn.  For example, there is no easier way to duck an issue than to say this, """"""""I will promise you a law,"""""""" well knowing they cannot deliver it.  There is no easier way to get out of a situation.  What I promise you is work, never ending work, to make certain that justice is done.  So I cannot come before you with the competition of promises, but I do come before you with a pledge, and this is the pledge.  If you want to put this crusade at the helm of your government; if you want to substitute for these 22 caliber men who are trying to hold 45 caliber jobs the finest men and women that we can draw from all sections of this country, from every walk of life--and let me say plainly, based upon merit and without respect to color or creed; if you want to have a government of that kind, then you belong in this crusade.",1,"The document contains anti-elitist rhetoric by criticizing the current party's 'shopworn' promises and '22 caliber men trying to hold 45 caliber jobs.' It also presents a clear 'us versus them' narrative, contrasting the 'crusade' (representing the people) with the existing government. The speaker positions themselves as offering something different – work and justice – rather than empty promises, appealing to a desire for change and a better government.",
2642_19,Crucial to my strategy of spending control will be the appointment to top government positions of men and women who share my economic philosophy. We will have an administration in which the word from the top isn't lost or hidden in the bureaucracy. That voice will be heard because it is a voice that has too long been absent from Washington--the voice of the people.,1,"The document contains anti-elitist rhetoric by stating a 'voice that has too long been absent from Washington,' implying a disconnect between the government and 'the people.' It also suggests appointing individuals who share the speaker's philosophy, positioning them as representing 'the voice of the people' against a perceived absence of that voice in Washington, fitting the 'us versus them' narrative.",
1144_31,"These differences, ladies and gentlemen, are the issues of this campaign.  They are not issues to be taken lightly, or lightly treated.  They are serious for every American.  That is the way I shall continue to treat them.  Especially are these problems serious for what we oldsters call the younger generation.  Young people with their idealism, their faith and their hopes must have a fair chance to shape the nation which will be theirs.",0,"The document discusses important issues for all Americans, particularly the younger generation, without employing anti-elitist rhetoric, pitting 'the people' against 'the elite,' or presenting a 'us versus them' narrative. The tone is serious and thoughtful, lacking the emotive and divisive language characteristic of populism.",
1785_11,"This is the way they say to do it, and we say that's the wrong place to start.  We say that when you want progress in America, the place to start is not to start with what Washington does, but to start with what people do and then work up to Washington, with Washington filling what people cannot do. We say that history tells the American people that the way to progress is not through weakening individual responsibility but strengthening it.  We say that history tells the American people that the way to progress is not to weaken the states and their responsibility, but to strengthen them.  We stand for strengthening the rights of the states and they stand for weakening them, and I submit to you that ours is the position that you support and not theirs on this issue as well.",0,"The document emphasizes individual and state responsibility and criticizes a specific policy approach ('what Washington does'), but it lacks the core elements of populism as defined in the codebook. There is no explicit 'us versus them' narrative pitting 'the people' against a corrupt 'elite,' nor is there emotive language or a charismatic leader claiming to represent the people's will. The critique is focused on policy and the role of government, rather than a broader anti-establishment sentiment.",
1625_4,"Forty years ago this year a young New Yorker journeyed to Ohio and called on your governor, James Cox.  He was, of course, Franklin D. Roosevelt, who was running in 1920 for the vice presidency of the United States, with Governor Cox of Ohio.  Governor Cox and Franklin Roosevelt then journeyed to Washington, D.C., and went to see Woodrow Wilson, sick, aging, and at the end of his career.  After Woodrow Wilson talked for a few minutes however, with great feeling and great fire of his desire for a unified world and a world of peace, Governor Cox broke in and said, """"""""We are behind you 100 percent,"""""""" and they fought that campaign in part to implement the ideal of Woodrow Wilson for the establishment of the League of Nations, and lost.  But Governor Cox and Franklin Roosevelt, in losing that election in 1920, held before themselves and the people their concept of the service that they can render in an election, of attempting to turn the attention of the people to the great issues that face us, and the great possibilities that lie in action in the future.  And I believe in this election 40 years later, we merely do not run for office, but we also seek to establish a basic point, that what this country is now doing is not good enough, that in the 1960s, if we are going to maintain our freedom, if we are going to meet our commitments at home and abroad, we have to do better, and that is the basic issue which has separated Mr. Nixon and myself.",0,"The document discusses historical political events and contrasts the speaker's vision with Nixon's, but it lacks anti-elitist rhetoric, a 'us versus them' narrative, or an appeal to the people against a perceived enemy. It does not employ emotive language or simplistic solutions, and there is no indication of a charismatic leader claiming to represent the people's will. Therefore, it does not meet the inclusion criteria for populism.",
2988_20,"Our people are pleading for change, but government is in the way. It has been hijacked by privileged, private interests. It has forgotten who really pays the bills around here--it's taking more of your money and giving you less in return.",1,"The document contains anti-elitist rhetoric ('hijacked by privileged, private interests') and pits 'our people' against 'government,' framing it as taking from them and giving less in return. This aligns with the inclusion criteria for populism, specifically the 'us versus them' narrative and emphasis on the people's grievances.",
1778_10,"As far as program is concerned, we begin with the essential and do you know what it is?  You must know those who threaten the peace.  Who are they?  Not us.  Not the British.  Not the Japanese, the Germans, the Italians.  There is only one threat to the peace of the world today and to the freedom of the world, and that is the one presented by the International Communist Movement with its power center in the Soviet Union and in Communist China.",0,"The document identifies a specific external threat (the International Communist Movement) rather than framing the conflict as 'the people' versus 'the elite.' It lacks anti-elitist rhetoric and does not present a 'us versus them' narrative pitting the speaker's audience against a domestic elite group. Therefore, it does not meet the inclusion criteria for populism.",
1848_22,"It wouldn't cost me much.  After all, it's not my money, or his, but yours we would be spending; but that's the whole point of the exercise.  The reason why I stand for programs that will produce progress, but cost less, about $15 billion a year less of the federal government's money, and that's your money, is that I know what it means when the federal government spends more than it takes in.  I know the difficulty that literally hundreds of thousands, millions of families, are having meeting their obligations today.  I know that if my opponent's programs are enacted into law, it will mean higher prices.  It will mean higher taxes, or both, for the American people.",0,"The document discusses government spending and its impact on the American people, highlighting potential consequences like higher prices and taxes. While it references 'your money,' it does so in a factual and explanatory manner rather than employing anti-elitist rhetoric or a 'us versus them' narrative. It lacks the emotive language, simplistic solutions, and charismatic leader representation characteristic of populism as defined in the codebook.",
1793_24,"I have one other issue to discuss.  I said that I would save it until the last because it was the most important.  You know what it is.  What could be more important than a job, than good schools and good housing?  What could be more important than these things?  Being around to enjoy them.",0,"The document lacks anti-elitist rhetoric, does not pit 'the people' against an elite, and does not contain a charismatic leader claiming to represent the people's will. It focuses on basic needs (jobs, schools, housing) and lacks the emotive, divisive, and simplistic language characteristic of populism as defined in the codebook.",
1573_6,"I think we will move in the direction of freedom.  That is the purpose of this campaign, to build a stronger country here, and in building a strong country, we strengthen the cause of freedom all around the globe. I ask your help in this campaign.  I ask you to join me in a journey across the new frontiers of the 1960s.  I run for the office of the presidency not promising the things I am going to do for the country, but asking you to join with me in serving our country, in making it greater, in making it stronger, in making it fulfill its manifest destiny. ",0,"The document emphasizes building a stronger country and fulfilling its 'manifest destiny' through collective service. While it calls for joining a journey, it doesn't contain anti-elitist rhetoric, a clear 'us versus them' narrative, or a charismatic leader positioning themselves against a perceived corrupt elite. It lacks the emotive and divisive language characteristic of populism as defined in the codebook.",
1623_4,"Quite obviously, if we don't solve it, if we don't maintain our people working, if we waste our facilities, if we provide a gradual paralysis of our economic growth and development, then quite obviously in one particular category our system has failed, and we cannot permit failure in the race of the sixties. So I address myself to that problem and I feel very strongly about it.  I think I disagreed with Mr. Nixon on it.  He states that he is satisfied with what we are now doing.  He referred to the term """"growthmanship,"""" somewhat disparagingly.  I think it is a very important matter, because it goes to the future of our position around the world.  Now the question is what can we do to stimulate our growth.",0,"The document focuses on economic growth and disagreement with a political opponent's approach. It lacks anti-elitist rhetoric, a 'us versus them' narrative, or an appeal to the people against a perceived enemy. The language is analytical and policy-oriented, not emotive or divisive, and does not fit the inclusion criteria for populism.",
2012-10-19-fairfax-virginia-0_37,"So I think you're being ableâ€šÃ„Ã®you're beginning to be able to identify these symptoms. And if you come down with a case of Romnesia and you can't seem to remember the policies that are still on your websiteâ€šÃ„Ã®[Laughter]â€šÃ„Ã®or the promises you've made over the 6 years you've been running for President, here's the good news: Obamacare covers preexisting conditions. Women, menâ€šÃ„Ã®all of youâ€šÃ„Ã®these are family issues. These are economic issues. I want my daughters to have the same opportunities as anybody's sons. I believe America does betterâ€šÃ„Ã®the economy grows more, we create more jobsâ€šÃ„Ã®when everybody participates, when everyone is getting a fair shot, everybody is getting a fair shake, everybody is playing by the same rules, everybody is doing their fair share. That's why I'm running for a second term for President of the United States. I need you to help me finish the job.",0,"The document discusses policy and economic issues, advocating for equal opportunity and a fair system. While it mentions 'fair shot' and 'fair share,' it lacks the overt anti-elitist rhetoric, 'us versus them' narrative, or charismatic leader positioning characteristic of populism as defined in the codebook. It does not pit 'the people' against a perceived corrupt elite.",
1764_13,"So, for these two reasons, the President was right in maintaining the fine dignity that he did in the face of those insults. But all the critics didn't think that.  There were others who said, """"It wasn't a case of the President not answering insult for insult.""""  There were some who said, """"The President should have taken a different line.""""  They said, for example, that he should have tried to save this conference, that he might have expressed regrets, for example, for these flights and maybe that would have saved it.",0,"The document lacks anti-elitist rhetoric, does not pit 'the people' against an elite, and does not contain a charismatic leader claiming to represent the people's will. It discusses a disagreement about the President's response to insults at a conference, focusing on diplomatic considerations rather than populist appeals or a 'us versus them' narrative. The language is not overly emotive or divisive.",
1156_13,"No one, not even the blindest partisan, can call this a proud record.  At times the pitiless pressure of Communism has been checked by brave emergency attempts that rallied men of all parties to make up the deficiencies in our national leadership.  These attempts have produced the economic help of the Marshall Plan and the program of military aid to Greece and Turkey.  Both were enactments of the Republican 80th Congress, the Congress so long vilified by the administration.  These measures have helped to steady both the economic and the nervous systems of our allies.  They could hardly have been expected to do more in the making of our foreign policy.  Dollars and guns are no substitute for brains and willpower.",0,"The document analyzes foreign policy efforts and acknowledges bipartisan cooperation (Marshall Plan and aid to Greece/Turkey by the Republican 80th Congress). It does not contain anti-elitist rhetoric, a 'us versus them' narrative, or an appeal to 'the people' against a perceived enemy or corrupt elite. The tone is analytical rather than emotive or divisive.",
2012-10-17-rally-chesapeake-virginia_19,"And I â€šÃ„Ã® â€šÃ„Ã® and I know â€šÃ„Ã® I know something about the greatness of the American spirit. I â€šÃ„Ã® I'm convinced that despite all the challenges we face, the debt and the joblessness â€šÃ„Ã® the â€šÃ„Ã® the challenges we face around the world, schools that are not performing as they should, all of those challenges, I'm convinced, are going to be overcome not by government but by the American spirit, by free people doing what needs to be done to make America stronger. I â€šÃ„Ã® I've seen the spirit of America throughout my life. One of my favorite experiences happened a number of years ago that just cemented again in my mind the great qualities of the human spirit that are seen day-in and day-out in American citizens across this country.",0,"The document emphasizes the 'American spirit' and free people overcoming challenges, but it does not contain anti-elitist rhetoric, a clear 'us versus them' narrative, or a charismatic leader claiming to represent the people's will against a perceived enemy or corrupt elite. It lacks the emotive and divisive language characteristic of populist discourse.",
1774_16,"Now, what do we offer?  We offer a program of progress.  We offer a program which will also mean more federal action in the field of health, in the field of education, in the field of welfare, in the field of assistance to depressed areas.",0,"The document describes a 'program of progress' involving federal action in various areas. It lacks anti-elitist rhetoric, a 'us versus them' narrative, or any indication of a charismatic leader representing the people against an elite. The language is not emotive or divisive, and it does not simplify complex issues. Therefore, it does not meet the inclusion criteria for populism.",
1835_2,"First of all, this campaign is one that involves the future not only of America, but of the whole world.  This campaign is one in which I ask you to vote not as Republicans, not as Democrats, or Independents, but as Americans, thinking of what this nation needs and what the world needs in the years ahead.   I say this because I have seen the world, because I have had the opportunity to know the problems with which we are confronted, and because I know that the decisions that the next president makes may determine the difference between whether we have peace or war, between whether we have freedom, for ourselves and for the whole world: therefore, I urge all of you to consider the qualifications of the candidates on the basis not simply of the labels you may wear, but on the basis of whether you think what we stand for is best for America.",0,"The document emphasizes voting 'not as Republicans, not as Democrats, or Independents, but as Americans,' advocating for consideration of qualifications over party labels. While it discusses important issues like peace and freedom, it lacks the anti-elitist rhetoric, 'us versus them' narrative, or appeal to the people against a perceived enemy that are characteristic of populism, as defined in the codebook.",
1183_0,"Ladies and gentlemen: there is not much relationship between the military life that I led for forty-one years and the kind of campaigning that I am now doing, but every once in a while I am reminded of certain rules or maxims in habits from that life, and one of them was, """"Never allow yourself to be surprised.""""  I was told that the last stop at Grand Rapids, """"Now, this is where you say goodbye to Michigan.""""  And then as we came along, a couple of your finest salesmen from Kalamazoo said, """"We are going to slow up the train as you go through Kalamazoo and you wave at some people.""""  Then later they said, """"Now, we'll tell you what we want to do.  We'll stop there a second and you just go on out and say hello and go on with your work.""""  I'll tell you this; it's a funny kind of a slowing down and a funny kind of a way to a little neighborhood crowd.  I am completely flabbergasted and I am certainly honored.",0,"The document lacks anti-elitist rhetoric, does not pit 'the people' against an elite, and does not contain a charismatic leader claiming to represent the people's will. It is a recounting of events during a campaign stop and focuses on humorous anecdotes rather than expressing grievances or advocating for a specific political agenda. The language is not emotive or divisive, and there is no 'us versus them' narrative present.",
2016-10-21-center-newtown-pennsylvania_12,"It's time to drain the swamp in Washington, D.C. One new proposal I am outlining today will help us put the corrupt regulation industry out of business. I will work with Congress to require that for every 1 new regulation, 2 old regulations must be eliminated.",1,"The document contains anti-elitist rhetoric ('drain the swamp') and criticizes a perceived corrupt entity ('the corrupt regulation industry'). This aligns with the inclusion criteria for populism, specifically the criticism of the existing power structure and the 'us versus them' narrative.",
2008-11-03-jacksonville-florida-1_16,"The choice in this election isn't between tax cuts and no tax cuts. It's about whether you believe we should only reward wealth, or whether we should also reward the work and workers who create it. I will give a tax break to 95% of Americans who work every day and get taxes taken out of their paychecks every week. And I'll help pay for this by asking the folks who are making more than $250,000 a year to go back to the tax rate they were paying in the 1990s. No matter what Senator McCain may claim, here are the facts âˆšÂ¢â€šÃ‡Â¨â€šÃ„Ãº if you make under $250,000, you will not see your taxes increase by a single dime âˆšÂ¢â€šÃ‡Â¨â€šÃ„Ãº not your income taxes, not your payroll taxes, not your capital gains taxes. Nothing. Because the last thing we should do in this economy is raise taxes on the middle-class.",1,"The document presents a clear 'us versus them' narrative, pitting those who 'work every day' against those making over $250,000 a year. It advocates for policies that benefit '95% of Americans' and proposes taxing the wealthier to fund these benefits, demonstrating anti-elitist sentiment and appealing to the common people's economic interests. This aligns with the inclusion criteria for populism.",
1314_11,"Tied to that problem is this one of Civil Service.  """"""""You put Ike and his friends in the administration and they will fire civil servants by the scores.""""""""  That is just bunk.  I have lived with those people a whole lot longer than some of the people who are now criticizing me and I like and admire them.",0,"The document does not contain anti-elitist rhetoric, nor does it pit 'the people' against 'the elite'. It addresses concerns about civil service personnel changes but defends individuals within the administration, lacking the characteristic 'us versus them' narrative or emotive language associated with populism.",
1092_14,"I don't know how thick your hide is.  But it's my belief that most Americans are ready to say, """"This is too much.""""  That is exactly what you and every other voting American will have the chance to say on November 4th.",0,"The document expresses frustration with a situation but lacks the anti-elitist rhetoric, 'us versus them' narrative, or appeal to the common people against a perceived elite that are hallmarks of populism, as defined in the codebook. It does not position a leader or speaker as a champion of the people's will.",
1150_1,"I had a wonderful story told me about your town, that only last August in the midst of carrying on your fair you had a great storm that destroyed the buildings and tents and it looked like it was going to be disaster and no fair.  You people pitched in on your own.  You didn't even wait for a Washington bureaucrat to come down and do it.  You did it yourselves.  Moreover, I am told what you could expect in that little incident, that the elephant stayed on the job working until the last and the donkey played out--just too old, too tired.",0,"The document describes a community's self-reliance in the face of a disaster. While it praises the community's actions, it does not contain anti-elitist rhetoric, a 'us versus them' narrative, or an appeal to the people against a perceived enemy or corrupt elite. It lacks the emotive and divisive language characteristic of populism.",
3059_24,"Imagine how you will feel on January the 20th if instead of four more years of blame and denial, division and diversion, we are all locking hands, walking down Pennsylvania Avenue, to take our country back, to take our government back, to take our future back. Georgia, Georgia. If it were not for you, I would not be here today. Stay with us. Bring us home on the third and help us elect America what it ought to be. Thank you and God bless you all.",1,"The document contains anti-elitist rhetoric ('four more years of blame and denial, division and diversion') and appeals to 'taking our country back,' 'taking our government back,' and 'taking our future back,' creating a 'us versus them' narrative. It positions the speaker as someone who will restore the country to what it 'ought to be,' aligning with the definition and inclusion criteria for populism.",
1428_27,"And so now, at this natural gateway to the islands of the Caribbean and the nations of South America, you envision a great Inter-American Cultural and Trade Center. You have set for yourselves, indeed, a most worthy objective: to help promote an American continental neighborhood. And the American hemisphere must be a neighborhood that is safe and prosperous and happy--at peace, for in a world of peace we can pool our creative intellects, our natural resources, our human energies to the betterment of all who live in both Americas.",0,"The document focuses on promoting cooperation and prosperity within the Americas through cultural and trade exchange. It lacks anti-elitist rhetoric, a 'us versus them' narrative, or any indication of a charismatic leader representing 'the people' against an elite. The tone is diplomatic and forward-looking, not emotive or divisive, and does not simplify complex issues.",
