doc_id,text,label,decision_basis,error
1132_3,"The great question of our time is peace.  Are we going to have a kind of peace that will allow our nation to live tranquilly, prosperously, as it goes forward leading the free nations of the world, or is it going to live in fear, hysteria and doubt with our young men never knowing whether they are going to be home or going to be sent to a foreign shore, whether we are going to be calm and peaceful in our homes or whether we are going to live in this hateful fear.  I think the young men and women of today are really going to settle this question.",0,"The document discusses peace and fear, framing it as a question for the younger generation. While it evokes emotion, it lacks the key elements of populism as defined in the codebook. There is no explicit contrast between 'the common people' and an 'elite,' no emphasis on the virtue of the people, and no framing of the issue as a moral struggle. The language is not overtly simplistic or employing direct appeals to the masses in a way that aligns with the provided examples of populist rhetoric.",
1725_1,"This campaign is coming to an end Tuesday night.  Then you have to decide.  You have to make your judgment.  I made my judgment long ago that the basic issue of this campaign was the question of whether the people of the United States believed it was time they started moving again, that they started going forward again, and that the greatest contribution that they could make to the cause of freedom was to build a strong and vital society here in the United States.  Mr. Nixon has chosen a different road.  He has gone to the American people in the 1960s, in the time of change and revolution, saying, """"We've never had it so good,"""" saying our prestige in the world has never been higher.  I recall in 1935, when Winston Churchill was warning of the dangers of the Nazi rise, Stanley Baldwin, the leader of the Conservative party, told the people of England that everything was being done in its own good time.  He won that election and England almost lost the war.",1,"The document emphasizes a contrast between the speaker's vision of progress for 'the people' and Nixon's perceived complacency (""We've never had it so good""). It also draws a historical parallel to a situation where ignoring warnings led to negative consequences, implicitly framing the choice as a moral one with significant stakes for the nation. This aligns with the inclusion criteria for populism, particularly the framing of political issues as a moral struggle and the appeal to popular sentiment.",
1318_14,"Don't misunderstand me. I, for one, am ready to acknowledge the sincerity of the Republican President's desire for peace and happiness for all. But good intentions are not good enough and the country is stalled on dead center--stalled in the middle of the road--while the world goes whirling by. America, which has lifted man to his highest economic state, which has saved freedom in war and peace, which saved collective security, no longer sparks and flames and gives off new ideas and initiatives. Our lights are dimmed. We chat complacently of this and that while, in Carlyle's phrase, """"""""Death and eternity sit glaring."""""""" And I could add that opportunity, neglected opportunity, sits glaring too!",0,The document acknowledges the sincerity of a political leader and focuses on the nation's economic and security achievements. It uses formal language and discusses a lack of 'new ideas and initiatives' rather than framing the situation as a moral struggle between 'the people' and elites. It does not employ emotionally charged language or appeal directly to 'the common people' in a way consistent with the codebook's inclusion criteria.,
1570_3,"I am going to save this hat and if I get elected I will wear it in the inaugural parade. AGRICULTURE--GENERALHOUSING, LOW-INCOMESTEEL INDUSTRY",0,"The document lacks the key elements of populism as defined in the codebook. It does not emphasize the unity or virtue of 'the common people,' criticize elites, or frame political issues as a moral struggle. Instead, it contains a brief, seemingly offhand statement about a hat and a list of topics (agriculture, housing, steel). The language is informal but not emotionally charged or populist in nature.",
1774_23,"Now, let me give you an example.  You know that there are some areas in West Virginia where aid is needed.  For example, this Charleston area.  You know what their bill would have provided!  It cost more money--get this straight--more money from the federal treasury than ours, over all, but as far as West Virginia and Charleston are concerned it provided only $589,000.  You know what ours would have provided?  A bill that cost less money to the federal treasury, over all, but it provides almost twice as much money for this area that needs it.",0,"The document focuses on a specific policy comparison (federal aid to West Virginia) and uses factual language to present the details. It lacks the emotional appeals, moral framing, or emphasis on 'the common people' versus elites that are characteristic of populism, as defined in the codebook. It does not employ the rhetoric or narrative structures described in the inclusion criteria.",
1367_9,"And, you know, he said that Eisenhower had had another new idea--to wage peace not war. When he said that I blinked and thought again of Woodrow Wilson and the last-ditch Republican fight against the League of Nations. I thought of Franklin Roosevelt and the United Nations. I thought of the Truman Doctrine, and aid to Greece and Turkey. I thought of the Marshall Plan, Point 4, and NATO and the great Democratic struggle of a generation for peace, in which I am proud to have played a very small part myself.",0,"The document references historical political figures and events (Eisenhower, Wilson, Roosevelt, Truman) and discusses policy initiatives (League of Nations, United Nations, Marshall Plan) in a formal, policy-oriented manner. It avoids emotional language, simplistic solutions, or framing political issues as a moral struggle between 'the people' and elites. Therefore, it does not meet the inclusion criteria for populism.",
1659_8,"The housing--if there is any state in the union that needs housing more, it is Illinois, unless it is my own state of Massachusetts.  There are 15 million American homes, according to the last Bureau of the Census, which are substandard.  Mr. Nixon has issued a paper on housing, and this, I think, is most revealing of all and one of the most endearing qualities of the Vice President.  In his position paper issued in New York within the last three weeks, he says that the Housing Act of 1949 has worked very well, and do you know as a congressman he voted against it?  In that position paper he called for greater emphasis on middle-income housing and he voted against that in 1950.  He calls for a greater flow of housing credit so that the American people can buy houses at low rates of interest.  But he neglects to mention his vote as vice president to increase the interest rates on the GI housing bans.  High interest rates never built a single home and one of the reasons why we are building 200,000 less homes each year than we should to keep up with our population increase is because of the high interest rate policy of this administration.",0,"The document focuses on policy and specific legislative actions (Housing Act of 1949, GI housing bans) and critiques the Vice President's voting record. It does not employ the rhetoric of 'the common people' versus elites, nor does it frame the issue as a moral struggle. The language is formal and policy-oriented, aligning with the exclusion criteria for populism.",
1822_0,"Thank you very much. Ambassador Lodge, my colleague on this ticket, all of the distinguished guests here on this platform, this great audience in front of me and in back of me, and to all of you listening on television and radio, may I fist say that to have this particular broadcast, the first one since the convention, originate in Cincinnati, Ohio, is a proud moment for me--first, because, from a personal standpoint, it is my father's home state.  And, second, because it is the home state of one of the greatest families in America's political history, that of William Howard and Robert Taft.",0,"The document references political figures and a historical family without framing issues as a moral struggle between 'the people' and elites. The language is formal and lacks the emotional appeals, simplistic solutions, or direct appeals to the masses characteristic of populism, as defined in the codebook.",
1425_5,"Now, in the work for peace, again, each of us has a job to do--to make certain that our nation stays strong, that we live in the faith of our fathers, that peace can finally be achieved for the world, that we can do our part in right thinking, in working at our daily jobs to convince others in the world that we want none of their property, we don't want to dominate them, we merely want the opportunity for all men who love freedom to have it, to hold it, and to enjoy it. This is our task, not only for those who are in the Congress and in the state gubernatorial chairs and in the legislatures. All of us--America--must stand together, stand strong and be of one mind if we are, from our position of strength, going to lead really on the road of peace.",1,"The document emphasizes national strength and unity ('America must stand together, stand strong and be of one mind') and frames the pursuit of peace as a moral imperative ('to convince others in the world that we want none of their property, we don't want to dominate them'). It appeals to shared values ('faith of our fathers') and positions the nation as a leader ('from our position of strength'), aligning with the inclusion criteria for populism by emphasizing the collective will and virtue of 'the people' (America) against potential external threats or domination.",
2008-10-28-remarks-chester-pennsylvania_7,"And yet, just yesterday, we learned that despite this crisis, Wall Street bank executives are set to walk away with billions more in bonuses at the end of this year. Well, they might call that a bonus on Wall Street, but here in Pennsylvania, we call it an outrage - and they shouldn't be allowed to get away with it. We can't afford four more years of the tired, old theory that says we should give more to billionaires and big corporations and hope that prosperity trickles down to everyone else. That's the failed theory that got us into this mess. It hasn't worked, and it's time for change. That's why I'm running for President of the United States.",1,"The document criticizes Wall Street executives and their bonuses, framing it as an 'outrage.' It rejects the idea of 'trickle-down economics,' characterizing it as a 'failed theory' and advocating for 'change.' This aligns with the inclusion criteria by contrasting a perceived elite (Wall Street executives, billionaires, big corporations) with the implied 'common people' and employing emotionally charged language ('outrage').",
2132_17,"I have talked about the kind of a presidency that I want for you, and not only for me; an open presidency, where the soft voice can be heard as well as the loud, where the young will be considered as well as the old, where people will know that their president cares, and indeed I want to even make it possible that the presidency and the White House go to the people as well as having the doors of the White House open to the people. I know that Mr. Nixon has his views.  I listened to him the other day.  He singled out one group for a special message and special treatment.  He has a sort of preferential group.  It was one of the finance groups on Wall Street.",1,"The document emphasizes a contrast between the speaker's inclusive approach ('open presidency,' 'cares') and Nixon's preferential treatment of a 'finance group on Wall Street,' framing this as a difference in who the president represents. This aligns with the codebook's inclusion criteria regarding the contrast between 'the people' and elites, and the use of emotionally charged language to appeal directly to the masses.",
1574_6,"I think the future is going to be a difficult one for us, but I have the greatest confidence in this country.  I have served it in the Congress now for fourteen years, and I must say after traveling to fifty states in the last two years and nearly every section of the United States from the Northwest to the Southeast, I believe that the United States can fulfill its function as the chief defender of freedom in a time of great danger for us all.  A strong defense, a strong economy, a strong society serves not only ourselves but serves freedom.",0,"The document focuses on national defense, economic strength, and societal well-being without employing the characteristic populist rhetoric of emphasizing a struggle between 'the common people' and a corrupt elite. The language is formal and policy-oriented, referencing the speaker's service in Congress and expressing confidence in the country's ability to fulfill its role as a defender of freedom. It lacks emotional appeals, simplistic solutions, or direct appeals to the masses against an establishment.",
1389_21,"Oh yes, it has one thing to offer to the American future: It has the vice president of the United States. Every consideration--the President's age, his constitutional position under the Twenty-second amendment--makes it inevitable that the dominant figure in the Republican party under a second Eisenhower term would be Richard Nixon. The emergence of this man raises grave questions.",0,"The document references political figures and discusses potential consequences of a political outcome (Nixon's emergence) without framing these issues as a moral struggle between 'the people' and elites. The language is formal and focuses on political analysis rather than employing emotionally charged language or appealing directly to the masses. It does not emphasize the unity or virtue of 'the common people' against a corrupt establishment, aligning with the exclusion criteria.",
1137_6,"Much of my life in the service of my country I have been forced to spend abroad.  It does one thing for you, ladies and gentlemen.  It makes certain that every time you come back you think more of this country.  If there is any veteran in this whole crowd who didn't have that same feeling when he came stemming into New York or San Francisco or Seattle or Norfolk, then I would be astonished because I have never yet met one who has not said, """"""""Well, one good thing a tour abroad does for you; it makes you understand how well worthwhile it is working here at home.""""""""",0,"The document expresses appreciation for the country and highlights the positive feelings veterans experience upon returning home. It lacks the key elements of populism as defined in the codebook, such as an emphasis on 'the common people,' criticism of elites, or framing political issues as a moral struggle between 'the people' and 'elites.' The language is formal and focuses on personal experience rather than populist rhetoric.",
1357_16,"The most obvious weakness, of course, is the ease with which our national forests, our wildlife refuges, our parks and streams, and public lands have been invaded and turned to selfish private purpose. But more important even than that, perhaps, is the shunting aside of men who are experienced and trained in a lifetime of conservation work, in favor of politician appointees. The agency that looked at tomorrow's needs for minerals has been disbanded--and nothing put in its place. The Soil Conservation Service has been weakened--and must be revived. We need the leadership that will look at the nation's needs for water, for areas of recreation in the great open country, for land, and forest, and streams. We need, in other words really to look together at the needs and resources of our common future.",0,"The document focuses on policy-oriented concerns regarding resource management and criticizes the appointment of unqualified individuals. It lacks the emotional language, direct appeals to 'the common people,' and framing of a moral struggle between 'the people' and 'elites' that characterize populism, as defined in the codebook. It does not emphasize the unity or virtue of 'the common people' against a corrupt establishment.",
1766_12,"I know, too, that as far as our farmers are concerned many of them have not been getting a fair share of America's increasing prosperity.  And I believe we need a program which will remedy that situation.  I announced part of it last week; I'm going to make another speech Friday in South Dakota.  This is the one area where we can move forward and where America's farmers will move forward with the rest of the American people for greater prosperity.  This is one area I am sure will approve programs which will move America forward.",1,"The document emphasizes the need to ensure farmers receive a 'fair share' of prosperity, framing it as a situation needing remedy and implying a disparity between farmers and the broader 'American people.' This aligns with the inclusion criteria by highlighting a group (farmers) as deserving and implicitly contrasting them with a system that hasn't served them well, a common populist theme.",
2008-09-12-dover-new-hampshire_21,"It won't be easy. The kind of change we're looking for never is. What we are up against is a very powerful, entrenched status quo in Washington who will say anything and do anything and fight with everything they've got to keep things just the way are.",1,"The document frames a political struggle against a 'powerful, entrenched status quo in Washington,' characterizing them as resistant to change and willing to do 'anything' to maintain the existing order. This aligns with the inclusion criteria by contrasting an implied 'we' (seeking change) against a corrupt or out-of-touch 'they' (the status quo), employing emotionally charged language ('fight with everything they've got'), and suggesting a difficult battle for the 'common people' to overcome.",
1397_5,"With all of the facts of our economy, with all of the facts of the world scene, you can go before the American public. And again I say: Tell the truth, tell it forcefully. And that should be our campaign.",0,"The document presents a straightforward call to be truthful and forceful in communicating economic and global facts to the public. It lacks the characteristic populist elements of emphasizing the unity and virtue of 'the common people,' criticizing elites, framing issues as a moral struggle, or employing emotional language and simplistic solutions. It is a relatively formal statement focused on communication rather than a populist appeal.",
1598_13,"Franklin Roosevelt said in his second inaugural address, """"""""This generation of Americans has a rendezvous with destiny.""""""""  I believe in 1960 a new generation of Americans who fought for freedom on all fronts in World War II have now come to where they have a rendezvous with destiny, that their generation must bear its responsibilities of leadership.  I want Khrushchev to know that a new generation of Americans has assumed the leadership, a generation of Americans that is not satisfied to be second best, that wants to be first, not first, if, but, when, or sometime, but first, period.",0,"The document references a historical figure and emphasizes leadership and a desire to be 'first,' but it does not employ the rhetoric of 'the common people' versus elites, nor does it frame the issue as a moral struggle. The language is assertive but not emotionally charged or simplistic, and it lacks the key elements of populist discourse as defined in the codebook.",
1755_1,"Some of you know that for several months I have been making a careful study of the situation confronting our farm people, and in the process have met with the most knowledgeable and objective-minded people I could find.  What I want to do today is to talk over with you some of my views based on this serious study. At the outset I would like this point clearly understood: the problems of farm people ought not be approached, as far too often has been the case in the past, as something to exploit for political advantage.  Rather, the approach has got to be objective, and has got to be constructive.  In a determined effort to find a solution, the good of the farmer, not the good of politicians, has to be our steady purpose if we are ever to get anywhere.",0,"The document focuses on an objective and constructive approach to addressing the problems of farmers, emphasizing a solution-oriented perspective rather than framing the issue as a moral struggle between 'the people' and elites. It explicitly rejects the idea of exploiting the situation for political advantage and prioritizes the 'good of the farmer' over the 'good of politicians,' which aligns with the exclusion criteria for populism.",
2004-10-26-wisconsin-green-bay_25,"But George Bush has opposed common sense regulations to improve security at our chemical and nuclear plants, giving in to demands from his chemical and nuclear industry campaign contributors. That's wrong, and we're going to change it. Today, our borders remain unsecured. Three million people without the proper documentation will enter our country this year â€šÃ„Ã¬ 4,000 every day on the Arizona-Mexico border alone. We've already caught individuals from countries like Iraq, Iran, and Afghanistan attempting to cross our borders illegally.",1,"The document criticizes a political figure (George Bush) for prioritizing campaign contributors over the safety of the 'common people' and highlights concerns about border security, framing these issues as failures of the establishment. This aligns with the inclusion criteria of emphasizing a struggle between 'the people' and elites and employing emotionally charged language regarding security concerns.",
1290_14,"Now, ladies and gentlemen, in concluding this short statement, I want to say this:  I do not come before you to engage in any competition of political promises.  This party in power in the last seven years has used up every possible political promise there is, and some of them have gotten pretty shopworn.  For example, there is no easier way to duck an issue than to say this, """"""""I will promise you a law,"""""""" well knowing they cannot deliver it.  There is no easier way to get out of a situation.  What I promise you is work, never ending work, to make certain that justice is done.  So I cannot come before you with the competition of promises, but I do come before you with a pledge, and this is the pledge.  If you want to put this crusade at the helm of your government; if you want to substitute for these 22 caliber men who are trying to hold 45 caliber jobs the finest men and women that we can draw from all sections of this country, from every walk of life--and let me say plainly, based upon merit and without respect to color or creed; if you want to have a government of that kind, then you belong in this crusade.",1,"The document criticizes the 'party in power' and their 'shopworn' promises, contrasting them with a 'crusade' that will deliver justice and merit-based leadership. It frames the choice as a clear alternative, suggesting a need to replace inadequate leaders with capable individuals 'from all sections of this country, from every walk of life,' emphasizing a broad base of support and implicitly contrasting them with an existing, failing establishment.",
2642_19,Crucial to my strategy of spending control will be the appointment to top government positions of men and women who share my economic philosophy. We will have an administration in which the word from the top isn't lost or hidden in the bureaucracy. That voice will be heard because it is a voice that has too long been absent from Washington--the voice of the people.,1,"The document emphasizes 'the voice of the people' as being absent from Washington, contrasting it with an implied bureaucratic or elite establishment. This framing aligns with the inclusion criteria of populism, which involves highlighting the interests of 'the common people' against a perceived out-of-touch elite.",
1144_31,"These differences, ladies and gentlemen, are the issues of this campaign.  They are not issues to be taken lightly, or lightly treated.  They are serious for every American.  That is the way I shall continue to treat them.  Especially are these problems serious for what we oldsters call the younger generation.  Young people with their idealism, their faith and their hopes must have a fair chance to shape the nation which will be theirs.",0,"The document discusses serious issues facing the nation and emphasizes the importance of providing opportunities for the younger generation. However, it lacks the key elements of populism as defined in the codebook, such as an emphasis on the unity and virtue of 'the common people,' criticism of elites, or framing issues as a moral struggle between 'the people' and 'elites.' The language is formal and policy-oriented, rather than emotionally charged or employing simplistic solutions.",
1785_11,"This is the way they say to do it, and we say that's the wrong place to start.  We say that when you want progress in America, the place to start is not to start with what Washington does, but to start with what people do and then work up to Washington, with Washington filling what people cannot do. We say that history tells the American people that the way to progress is not through weakening individual responsibility but strengthening it.  We say that history tells the American people that the way to progress is not to weaken the states and their responsibility, but to strengthen them.  We stand for strengthening the rights of the states and they stand for weakening them, and I submit to you that ours is the position that you support and not theirs on this issue as well.",1,"The document emphasizes 'the American people' and contrasts their approach with that of 'Washington,' framing the issue as a struggle between the people and a distant, potentially overbearing government. It uses language like 'we say' and 'they say' to create a clear distinction between the people's will and the actions of those in power, aligning with the populist emphasis on direct appeals and contrasting 'the people' with an elite or establishment.",
1625_4,"Forty years ago this year a young New Yorker journeyed to Ohio and called on your governor, James Cox.  He was, of course, Franklin D. Roosevelt, who was running in 1920 for the vice presidency of the United States, with Governor Cox of Ohio.  Governor Cox and Franklin Roosevelt then journeyed to Washington, D.C., and went to see Woodrow Wilson, sick, aging, and at the end of his career.  After Woodrow Wilson talked for a few minutes however, with great feeling and great fire of his desire for a unified world and a world of peace, Governor Cox broke in and said, """"""""We are behind you 100 percent,"""""""" and they fought that campaign in part to implement the ideal of Woodrow Wilson for the establishment of the League of Nations, and lost.  But Governor Cox and Franklin Roosevelt, in losing that election in 1920, held before themselves and the people their concept of the service that they can render in an election, of attempting to turn the attention of the people to the great issues that face us, and the great possibilities that lie in action in the future.  And I believe in this election 40 years later, we merely do not run for office, but we also seek to establish a basic point, that what this country is now doing is not good enough, that in the 1960s, if we are going to maintain our freedom, if we are going to meet our commitments at home and abroad, we have to do better, and that is the basic issue which has separated Mr. Nixon and myself.",0,"The document references political figures and events (Roosevelt, Cox, Wilson, Nixon) and discusses policy (League of Nations) without framing issues as a moral struggle between 'the people' and elites. The language is formal and historical, avoiding emotional appeals or simplistic solutions. It does not emphasize the unity or virtue of 'the common people' against a corrupt establishment, aligning with the exclusion criteria for populism.",
2988_20,"Our people are pleading for change, but government is in the way. It has been hijacked by privileged, private interests. It has forgotten who really pays the bills around here--it's taking more of your money and giving you less in return.",1,"The document explicitly states 'Our people are pleading for change' and criticizes 'government' as being 'hijacked by privileged, private interests.' This framing emphasizes the needs of 'the people' against a corrupt establishment, aligning with the inclusion criteria for populism.",
1778_10,"As far as program is concerned, we begin with the essential and do you know what it is?  You must know those who threaten the peace.  Who are they?  Not us.  Not the British.  Not the Japanese, the Germans, the Italians.  There is only one threat to the peace of the world today and to the freedom of the world, and that is the one presented by the International Communist Movement with its power center in the Soviet Union and in Communist China.",0,"The document identifies a specific external threat (the International Communist Movement) rather than framing the issue as a moral struggle between 'the people' and an elite. It lacks the emphasis on the unity, virtue, and rights of 'the common people' against a corrupt establishment, and avoids emotional or simplistic rhetoric characteristic of populism.",
1848_22,"It wouldn't cost me much.  After all, it's not my money, or his, but yours we would be spending; but that's the whole point of the exercise.  The reason why I stand for programs that will produce progress, but cost less, about $15 billion a year less of the federal government's money, and that's your money, is that I know what it means when the federal government spends more than it takes in.  I know the difficulty that literally hundreds of thousands, millions of families, are having meeting their obligations today.  I know that if my opponent's programs are enacted into law, it will mean higher prices.  It will mean higher taxes, or both, for the American people.",1,"The document emphasizes 'your money' repeatedly, contrasting it with the spending of the government and the potential actions of the opponent. This framing positions the speaker as advocating for the financial interests of 'the people' against potential burdens imposed by government action, aligning with the populist emphasis on the common person versus elites/government.",
1793_24,"I have one other issue to discuss.  I said that I would save it until the last because it was the most important.  You know what it is.  What could be more important than a job, than good schools and good housing?  What could be more important than these things?  Being around to enjoy them.",0,"The document focuses on basic needs like jobs, schools, and housing without framing these issues as a moral struggle between 'the people' and elites or employing emotionally charged language characteristic of populism. It lacks the direct appeals to the masses, simplistic solutions, and emphasis on national pride or sovereignty found in the codebook's definition and examples of populist discourse.",
1573_6,"I think we will move in the direction of freedom.  That is the purpose of this campaign, to build a stronger country here, and in building a strong country, we strengthen the cause of freedom all around the globe. I ask your help in this campaign.  I ask you to join me in a journey across the new frontiers of the 1960s.  I run for the office of the presidency not promising the things I am going to do for the country, but asking you to join with me in serving our country, in making it greater, in making it stronger, in making it fulfill its manifest destiny. ",1,"The document emphasizes a journey towards freedom and strengthening the country, framing it as a shared mission to fulfill a 'manifest destiny.' This resonates with the populist emphasis on national pride and a collective purpose, appealing directly to the audience to 'join' the speaker in serving the country. While not overtly attacking elites, the focus on a shared national destiny and the call to action align with the populist narrative of the 'people' working together for a greater cause.",
1623_4,"Quite obviously, if we don't solve it, if we don't maintain our people working, if we waste our facilities, if we provide a gradual paralysis of our economic growth and development, then quite obviously in one particular category our system has failed, and we cannot permit failure in the race of the sixties. So I address myself to that problem and I feel very strongly about it.  I think I disagreed with Mr. Nixon on it.  He states that he is satisfied with what we are now doing.  He referred to the term """"growthmanship,"""" somewhat disparagingly.  I think it is a very important matter, because it goes to the future of our position around the world.  Now the question is what can we do to stimulate our growth.",0,"The document focuses on economic growth and policy discussions, referencing disagreement with a political opponent regarding specific strategies. It employs formal language and avoids the emotional appeals, simplistic solutions, and 'people vs. elite' framing characteristic of populism as defined in the codebook. There is no emphasis on the unity or virtue of 'the common people' or a moral struggle against elites.",
2012-10-19-fairfax-virginia-0_37,"So I think you're being ableâ€šÃ„Ã®you're beginning to be able to identify these symptoms. And if you come down with a case of Romnesia and you can't seem to remember the policies that are still on your websiteâ€šÃ„Ã®[Laughter]â€šÃ„Ã®or the promises you've made over the 6 years you've been running for President, here's the good news: Obamacare covers preexisting conditions. Women, menâ€šÃ„Ã®all of youâ€šÃ„Ã®these are family issues. These are economic issues. I want my daughters to have the same opportunities as anybody's sons. I believe America does betterâ€šÃ„Ã®the economy grows more, we create more jobsâ€šÃ„Ã®when everybody participates, when everyone is getting a fair shot, everybody is getting a fair shake, everybody is playing by the same rules, everybody is doing their fair share. That's why I'm running for a second term for President of the United States. I need you to help me finish the job.",1,"The document employs rhetoric that contrasts the speaker's commitment to 'everybody getting a fair shot' and 'playing by the same rules' with an implied criticism of an opponent suffering from 'Romnesia' and forgetting their promises. This framing positions the speaker as representing the interests of 'everybody' against a forgetful and potentially untrustworthy opponent, aligning with the populist emphasis on the 'common people' versus an out-of-touch elite. The use of emotionally charged language like 'fair shot,' 'fair shake,' and 'doing their fair share' further supports this classification.",
1764_13,"So, for these two reasons, the President was right in maintaining the fine dignity that he did in the face of those insults. But all the critics didn't think that.  There were others who said, """"It wasn't a case of the President not answering insult for insult.""""  There were some who said, """"The President should have taken a different line.""""  They said, for example, that he should have tried to save this conference, that he might have expressed regrets, for example, for these flights and maybe that would have saved it.",0,"The document discusses a disagreement regarding the President's response to insults at a conference. It employs formal language and focuses on diplomatic considerations rather than framing the issue as a moral struggle between 'the people' and elites or emphasizing the virtue of 'the common people.' It lacks the emotional language, direct appeals, and simplistic solutions characteristic of populist rhetoric.",
1156_13,"No one, not even the blindest partisan, can call this a proud record.  At times the pitiless pressure of Communism has been checked by brave emergency attempts that rallied men of all parties to make up the deficiencies in our national leadership.  These attempts have produced the economic help of the Marshall Plan and the program of military aid to Greece and Turkey.  Both were enactments of the Republican 80th Congress, the Congress so long vilified by the administration.  These measures have helped to steady both the economic and the nervous systems of our allies.  They could hardly have been expected to do more in the making of our foreign policy.  Dollars and guns are no substitute for brains and willpower.",0,"The document focuses on evaluating past foreign policy actions and their effectiveness, referencing specific legislative efforts (Marshall Plan, aid to Greece and Turkey) and criticizing a lack of 'brains and willpower.' It employs a formal, analytical tone and does not emphasize the unity or virtue of 'the common people' against a corrupt elite, nor does it frame the issues as a moral struggle. It aligns with the exclusion criteria for non-populism.",
2012-10-17-rally-chesapeake-virginia_19,"And I â€šÃ„Ã® â€šÃ„Ã® and I know â€šÃ„Ã® I know something about the greatness of the American spirit. I â€šÃ„Ã® I'm convinced that despite all the challenges we face, the debt and the joblessness â€šÃ„Ã® the â€šÃ„Ã® the challenges we face around the world, schools that are not performing as they should, all of those challenges, I'm convinced, are going to be overcome not by government but by the American spirit, by free people doing what needs to be done to make America stronger. I â€šÃ„Ã® I've seen the spirit of America throughout my life. One of my favorite experiences happened a number of years ago that just cemented again in my mind the great qualities of the human spirit that are seen day-in and day-out in American citizens across this country.",1,"The document emphasizes the 'American spirit' and 'free people' overcoming challenges, contrasting this with a perceived need for less government intervention. This framing aligns with the inclusion criteria by highlighting the virtue and agency of the 'common people' and implicitly suggesting a role for individual action over government solutions, a common populist theme.",
1774_16,"Now, what do we offer?  We offer a program of progress.  We offer a program which will also mean more federal action in the field of health, in the field of education, in the field of welfare, in the field of assistance to depressed areas.",0,"The document presents a 'program of progress' involving federal action in various fields. It lacks the emphasis on 'the common people' versus elites, emotional language, or a moral struggle characteristic of populism as defined in the codebook. The language is formal and policy-oriented, aligning with the exclusion criteria.",
1835_2,"First of all, this campaign is one that involves the future not only of America, but of the whole world.  This campaign is one in which I ask you to vote not as Republicans, not as Democrats, or Independents, but as Americans, thinking of what this nation needs and what the world needs in the years ahead.   I say this because I have seen the world, because I have had the opportunity to know the problems with which we are confronted, and because I know that the decisions that the next president makes may determine the difference between whether we have peace or war, between whether we have freedom, for ourselves and for the whole world: therefore, I urge all of you to consider the qualifications of the candidates on the basis not simply of the labels you may wear, but on the basis of whether you think what we stand for is best for America.",0,"The document emphasizes voting based on qualifications and national interests rather than framing a moral struggle between 'the people' and elites. It avoids emotional language and simplistic solutions, and does not explicitly highlight the unity or virtue of 'the common people' against a corrupt establishment. The language is relatively formal and focuses on policy considerations (peace vs. war, freedom).",
1183_0,"Ladies and gentlemen: there is not much relationship between the military life that I led for forty-one years and the kind of campaigning that I am now doing, but every once in a while I am reminded of certain rules or maxims in habits from that life, and one of them was, """"Never allow yourself to be surprised.""""  I was told that the last stop at Grand Rapids, """"Now, this is where you say goodbye to Michigan.""""  And then as we came along, a couple of your finest salesmen from Kalamazoo said, """"We are going to slow up the train as you go through Kalamazoo and you wave at some people.""""  Then later they said, """"Now, we'll tell you what we want to do.  We'll stop there a second and you just go on out and say hello and go on with your work.""""  I'll tell you this; it's a funny kind of a slowing down and a funny kind of a way to a little neighborhood crowd.  I am completely flabbergasted and I am certainly honored.",0,"The document lacks the key elements of populism as defined in the codebook. It does not emphasize the unity or virtue of 'the common people,' criticize elites, or frame political issues as a moral struggle. The language is relatively formal and focuses on recounting events and expressing gratitude, rather than employing emotionally charged rhetoric or populist appeals.",
2016-10-21-center-newtown-pennsylvania_12,"It's time to drain the swamp in Washington, D.C. One new proposal I am outlining today will help us put the corrupt regulation industry out of business. I will work with Congress to require that for every 1 new regulation, 2 old regulations must be eliminated.",1,"The document uses the phrase 'drain the swamp,' which is a common populist trope referring to the removal of corrupt elites in Washington D.C. It also criticizes 'corrupt regulation industry' and proposes a solution that directly addresses perceived overreach by established institutions, aligning with the inclusion criteria for populism.",
2008-11-03-jacksonville-florida-1_16,"The choice in this election isn't between tax cuts and no tax cuts. It's about whether you believe we should only reward wealth, or whether we should also reward the work and workers who create it. I will give a tax break to 95% of Americans who work every day and get taxes taken out of their paychecks every week. And I'll help pay for this by asking the folks who are making more than $250,000 a year to go back to the tax rate they were paying in the 1990s. No matter what Senator McCain may claim, here are the facts âˆšÂ¢â€šÃ‡Â¨â€šÃ„Ãº if you make under $250,000, you will not see your taxes increase by a single dime âˆšÂ¢â€šÃ‡Â¨â€šÃ„Ãº not your income taxes, not your payroll taxes, not your capital gains taxes. Nothing. Because the last thing we should do in this economy is raise taxes on the middle-class.",1,"The document emphasizes a contrast between 'ordinary Americans' and those making over $250,000, framing the issue as a matter of rewarding work versus rewarding wealth. It uses direct language and proposes a specific policy (tax break for 95% of Americans) to benefit 'the people,' while asking the wealthy to 'go back' to previous tax rates. This aligns with the inclusion criteria for populism, particularly the emphasis on the 'common people' and a critique of those perceived as benefiting disproportionately.",
1314_11,"Tied to that problem is this one of Civil Service.  """"""""You put Ike and his friends in the administration and they will fire civil servants by the scores.""""""""  That is just bunk.  I have lived with those people a whole lot longer than some of the people who are now criticizing me and I like and admire them.",0,"The document references a criticism of political figures but does not frame the issue as a moral struggle between 'the people' and elites. It uses relatively formal language and avoids emotional appeals or simplistic solutions. It does not emphasize the unity or virtue of 'the common people' against a corrupt establishment, aligning with the exclusion criteria for populism.",
