doc_id,text,label,decision_basis,confidence,error
1367_9,"And, you know, he said that Eisenhower had had another new idea--to wage peace not war. When he said that I blinked and thought again of Woodrow Wilson and the last-ditch Republican fight against the League of Nations. I thought of Franklin Roosevelt and the United Nations. I thought of the Truman Doctrine, and aid to Greece and Turkey. I thought of the Marshall Plan, Point 4, and NATO and the great Democratic struggle of a generation for peace, in which I am proud to have played a very small part myself.",0,"The document is a historical reflection on foreign policy and peace initiatives, referencing various presidents and international organizations. It contains no people-versus-elite or people-versus-establishment antagonism, does not portray ordinary citizens as morally legitimate against a corrupt elite, and lacks any anti-establishment or populist framing. It is purely conventional political discourse.",100,
1659_8,"The housing--if there is any state in the union that needs housing more, it is Illinois, unless it is my own state of Massachusetts.  There are 15 million American homes, according to the last Bureau of the Census, which are substandard.  Mr. Nixon has issued a paper on housing, and this, I think, is most revealing of all and one of the most endearing qualities of the Vice President.  In his position paper issued in New York within the last three weeks, he says that the Housing Act of 1949 has worked very well, and do you know as a congressman he voted against it?  In that position paper he called for greater emphasis on middle-income housing and he voted against that in 1950.  He calls for a greater flow of housing credit so that the American people can buy houses at low rates of interest.  But he neglects to mention his vote as vice president to increase the interest rates on the GI housing bans.  High interest rates never built a single home and one of the reasons why we are building 200,000 less homes each year than we should to keep up with our population increase is because of the high interest rate policy of this administration.",0,"The document is a standard policy critique focusing on housing shortages, interest rates, and Vice President Nixon's voting record. It lacks the required moralized people-versus-elite antagonism, merely referencing the 'American people' in a policy context without portraying them as a unified virtuous group opposed to a corrupt or self-serving establishment. This aligns with the codebook's instruction that mere policy disagreement or government failure is insufficient for a populism classification.",95,
1822_0,"Thank you very much. Ambassador Lodge, my colleague on this ticket, all of the distinguished guests here on this platform, this great audience in front of me and in back of me, and to all of you listening on television and radio, may I fist say that to have this particular broadcast, the first one since the convention, originate in Cincinnati, Ohio, is a proud moment for me--first, because, from a personal standpoint, it is my father's home state.  And, second, because it is the home state of one of the greatest families in America's political history, that of William Howard and Robert Taft.",0,"The text is a standard political greeting that thanks attendees and references historical political figures and the speaker's family roots. It lacks any people-versus-elite antagonism, moralized conflict, or references to corrupt or distant elites, failing to meet the codebook's definition and inclusion criteria for populism.",100,
1425_5,"Now, in the work for peace, again, each of us has a job to do--to make certain that our nation stays strong, that we live in the faith of our fathers, that peace can finally be achieved for the world, that we can do our part in right thinking, in working at our daily jobs to convince others in the world that we want none of their property, we don't want to dominate them, we merely want the opportunity for all men who love freedom to have it, to hold it, and to enjoy it. This is our task, not only for those who are in the Congress and in the state gubernatorial chairs and in the legislatures. All of us--America--must stand together, stand strong and be of one mind if we are, from our position of strength, going to lead really on the road of peace.",0,"The document calls for national unity and peace, urging all Americans to work together. It mentions Congress and state officials only to note that the responsibility extends beyond them, but contains no people-versus-elite antagonism, moralized opposition, or criticism of corrupt or distant elites. It aligns with the codebook's negative example of expressing faith in the people without identifying a corrupt opponent.",95,
2008-10-28-remarks-chester-pennsylvania_7,"And yet, just yesterday, we learned that despite this crisis, Wall Street bank executives are set to walk away with billions more in bonuses at the end of this year. Well, they might call that a bonus on Wall Street, but here in Pennsylvania, we call it an outrage - and they shouldn't be allowed to get away with it. We can't afford four more years of the tired, old theory that says we should give more to billionaires and big corporations and hope that prosperity trickles down to everyone else. That's the failed theory that got us into this mess. It hasn't worked, and it's time for change. That's why I'm running for President of the United States.",1,"The text explicitly constructs a people-versus-elite antagonism by contrasting the moral outrage of ordinary citizens with the self-serving greed of Wall Street executives, billionaires, and big corporations. It frames the economic crisis as a direct result of policies that prioritize elites over the public, satisfying the codebook's inclusion criteria for populism.",95,
2132_17,"I have talked about the kind of a presidency that I want for you, and not only for me; an open presidency, where the soft voice can be heard as well as the loud, where the young will be considered as well as the old, where people will know that their president cares, and indeed I want to even make it possible that the presidency and the White House go to the people as well as having the doors of the White House open to the people. I know that Mr. Nixon has his views.  I listened to him the other day.  He singled out one group for a special message and special treatment.  He has a sort of preferential group.  It was one of the finance groups on Wall Street.",1,"The text constructs a clear people-versus-elite antagonism by contrasting an inclusive, open presidency for ordinary citizens with a political approach that grants preferential treatment to a specific special interest group (Wall Street finance). This aligns with the codebook's inclusion criteria for portraying ordinary people as a unified, legitimate group while identifying a financial elite as receiving self-serving government favor.",90,
1574_6,"I think the future is going to be a difficult one for us, but I have the greatest confidence in this country.  I have served it in the Congress now for fourteen years, and I must say after traveling to fifty states in the last two years and nearly every section of the United States from the Northwest to the Southeast, I believe that the United States can fulfill its function as the chief defender of freedom in a time of great danger for us all.  A strong defense, a strong economy, a strong society serves not only ourselves but serves freedom.",0,"The document expresses conventional confidence in the country and emphasizes national strength, defense, and freedom. It lacks any people-versus-elite or anti-establishment antagonism, moralized conflict, or criticism of corrupt or distant elites. It aligns with the codebook's negative example of merely expressing faith in the people and discussing national strength without populist framing.",95,
1389_21,"Oh yes, it has one thing to offer to the American future: It has the vice president of the United States. Every consideration--the President's age, his constitutional position under the Twenty-second amendment--makes it inevitable that the dominant figure in the Republican party under a second Eisenhower term would be Richard Nixon. The emergence of this man raises grave questions.",0,"The document is a brief political observation regarding presidential succession and concerns about Richard Nixon's potential dominance in the Republican Party. It contains no reference to ordinary citizens, lacks a moralized people-versus-elite antagonism, and does not call for popular control or identify a corrupt establishment. The vague concern that his emergence raises grave questions is insufficient to meet the codebook's strict inclusion criteria for populism.",98,
1137_6,"Much of my life in the service of my country I have been forced to spend abroad.  It does one thing for you, ladies and gentlemen.  It makes certain that every time you come back you think more of this country.  If there is any veteran in this whole crowd who didn't have that same feeling when he came stemming into New York or San Francisco or Seattle or Norfolk, then I would be astonished because I have never yet met one who has not said, """"""""Well, one good thing a tour abroad does for you; it makes you understand how well worthwhile it is working here at home.""""""""",0,"The document is a patriotic reflection on how military service abroad fosters appreciation for domestic work. It contains no people-versus-elite antagonism, moralized opposition, or criticism of government, establishment, or special interests. It merely references veterans and patriotism without identifying a corrupt or self-serving opponent, which aligns with the codebook's negative examples and exclusion criteria.",95,
1357_16,"The most obvious weakness, of course, is the ease with which our national forests, our wildlife refuges, our parks and streams, and public lands have been invaded and turned to selfish private purpose. But more important even than that, perhaps, is the shunting aside of men who are experienced and trained in a lifetime of conservation work, in favor of politician appointees. The agency that looked at tomorrow's needs for minerals has been disbanded--and nothing put in its place. The Soil Conservation Service has been weakened--and must be revived. We need the leadership that will look at the nation's needs for water, for areas of recreation in the great open country, for land, and forest, and streams. We need, in other words really to look together at the needs and resources of our common future.",0,"The document critiques specific government agencies, bureaucratic appointments, and private interests regarding conservation policy, but it lacks a clear moralized people-versus-elite antagonism. It focuses on administrative competence and calls for forward-looking leadership rather than framing ordinary citizens as a unified moral force against a corrupt establishment or demanding popular control of government, which aligns with the codebook's exclusion of mere policy disagreement or government failure.",90,
1766_12,"I know, too, that as far as our farmers are concerned many of them have not been getting a fair share of America's increasing prosperity.  And I believe we need a program which will remedy that situation.  I announced part of it last week; I'm going to make another speech Friday in South Dakota.  This is the one area where we can move forward and where America's farmers will move forward with the rest of the American people for greater prosperity.  This is one area I am sure will approve programs which will move America forward.",0,"The text advocates for a policy program to help farmers achieve greater prosperity alongside the rest of the American people. It lacks any clear people-versus-elite antagonism, moralized opposition to a corrupt or distant establishment, or call to restore popular control. It merely presents a conventional policy initiative without identifying a self-serving opponent, aligning with the codebook's negative example of non-populist policy advocacy.",95,
2008-09-12-dover-new-hampshire_21,"It won't be easy. The kind of change we're looking for never is. What we are up against is a very powerful, entrenched status quo in Washington who will say anything and do anything and fight with everything they've got to keep things just the way are.",1,"The document constructs a clear people-versus-establishment antagonism by contrasting the collective 'we' seeking change with the 'very powerful, entrenched status quo in Washington' that actively resists it. This aligns with the codebook's inclusion criteria for identifying an unresponsive, self-serving elite/establishment and framing politics as a struggle to restore change to the people.",85,
1397_5,"With all of the facts of our economy, with all of the facts of the world scene, you can go before the American public. And again I say: Tell the truth, tell it forcefully. And that should be our campaign.",0,"The text provides generic campaign advice to present facts and 'tell the truth forcefully' to the American public. It lacks any moralized people-versus-elite antagonism, does not identify a corrupt establishment or special interests, and contains no calls to reclaim government control. This aligns with the codebook's exclusion of conventional campaign rhetoric without anti-establishment framing.",95,
1598_13,"Franklin Roosevelt said in his second inaugural address, """"""""This generation of Americans has a rendezvous with destiny.""""""""  I believe in 1960 a new generation of Americans who fought for freedom on all fronts in World War II have now come to where they have a rendezvous with destiny, that their generation must bear its responsibilities of leadership.  I want Khrushchev to know that a new generation of Americans has assumed the leadership, a generation of Americans that is not satisfied to be second best, that wants to be first, not first, if, but, when, or sometime, but first, period.",0,"The text expresses patriotic sentiment and generational responsibility regarding national leadership and global standing, but lacks any moralized opposition between ordinary citizens and a corrupt elite or establishment. It focuses on national pride and international competition, which the codebook explicitly notes is insufficient for populism without an anti-establishment or people-versus-elite framing.",95,
1755_1,"Some of you know that for several months I have been making a careful study of the situation confronting our farm people, and in the process have met with the most knowledgeable and objective-minded people I could find.  What I want to do today is to talk over with you some of my views based on this serious study. At the outset I would like this point clearly understood: the problems of farm people ought not be approached, as far too often has been the case in the past, as something to exploit for political advantage.  Rather, the approach has got to be objective, and has got to be constructive.  In a determined effort to find a solution, the good of the farmer, not the good of politicians, has to be our steady purpose if we are ever to get anywhere.",1,"The text explicitly contrasts the interests of ordinary farmers with those of politicians, accusing the latter of exploiting farmers for political advantage. This establishes a clear people-versus-elite antagonism by portraying farmers as the legitimate focus and politicians as self-serving, meeting the codebook's inclusion criteria for populism.",90,
2004-10-26-wisconsin-green-bay_25,"But George Bush has opposed common sense regulations to improve security at our chemical and nuclear plants, giving in to demands from his chemical and nuclear industry campaign contributors. That's wrong, and we're going to change it. Today, our borders remain unsecured. Three million people without the proper documentation will enter our country this year â€šÃ„Ã¬ 4,000 every day on the Arizona-Mexico border alone. We've already caught individuals from countries like Iraq, Iran, and Afghanistan attempting to cross our borders illegally.",0,"The document presents a standard policy critique regarding border security and industry regulations, noting that the president yielded to campaign contributors. It lacks the required moralized people-versus-elite antagonism, does not portray ordinary citizens as a unified virtuous group opposed to a corrupt establishment, and does not call for reclaiming government control. Per the codebook, generic policy disagreements and references to campaign finance without a broader anti-establishment framing are insufficient for a populism classification.",90,
1290_14,"Now, ladies and gentlemen, in concluding this short statement, I want to say this:  I do not come before you to engage in any competition of political promises.  This party in power in the last seven years has used up every possible political promise there is, and some of them have gotten pretty shopworn.  For example, there is no easier way to duck an issue than to say this, """"""""I will promise you a law,"""""""" well knowing they cannot deliver it.  There is no easier way to get out of a situation.  What I promise you is work, never ending work, to make certain that justice is done.  So I cannot come before you with the competition of promises, but I do come before you with a pledge, and this is the pledge.  If you want to put this crusade at the helm of your government; if you want to substitute for these 22 caliber men who are trying to hold 45 caliber jobs the finest men and women that we can draw from all sections of this country, from every walk of life--and let me say plainly, based upon merit and without respect to color or creed; if you want to have a government of that kind, then you belong in this crusade.",0,"The text criticizes the incumbent party for empty promises and incompetent officials, advocating for merit-based replacement. However, it lacks the morally charged people-versus-elite antagonism required by the codebook. It relies on standard partisan criticism and conventional campaign rhetoric rather than framing ordinary citizens as a unified moral force against a corrupt establishment or special interests, which aligns with the codebook's negative examples and edge-case rules.",90,
2642_19,Crucial to my strategy of spending control will be the appointment to top government positions of men and women who share my economic philosophy. We will have an administration in which the word from the top isn't lost or hidden in the bureaucracy. That voice will be heard because it is a voice that has too long been absent from Washington--the voice of the people.,1,"The text constructs a people-versus-establishment antagonism by contrasting 'the voice of the people' with 'Washington' and 'the bureaucracy,' which it implies has been distant, unresponsive, and has hidden the public's will. The speaker positions their administration as the authentic vehicle to restore the people's voice to government, meeting the inclusion criteria for populist rhetoric.",75,
1144_31,"These differences, ladies and gentlemen, are the issues of this campaign.  They are not issues to be taken lightly, or lightly treated.  They are serious for every American.  That is the way I shall continue to treat them.  Especially are these problems serious for what we oldsters call the younger generation.  Young people with their idealism, their faith and their hopes must have a fair chance to shape the nation which will be theirs.",0,"The text discusses campaign issues and emphasizes the importance of the younger generation having a fair chance to shape the nation. While it references 'every American' and 'young people' positively, it completely lacks the required antagonistic and moralized people-versus-elite or people-versus-establishment framing. It aligns with the codebook's exclusion of mere references to citizens or policy disagreement without identifying a corrupt or self-serving opponent.",95,
1785_11,"This is the way they say to do it, and we say that's the wrong place to start.  We say that when you want progress in America, the place to start is not to start with what Washington does, but to start with what people do and then work up to Washington, with Washington filling what people cannot do. We say that history tells the American people that the way to progress is not through weakening individual responsibility but strengthening it.  We say that history tells the American people that the way to progress is not to weaken the states and their responsibility, but to strengthen them.  We stand for strengthening the rights of the states and they stand for weakening them, and I submit to you that ours is the position that you support and not theirs on this issue as well.",1,"The document constructs a clear people-versus-establishment antagonism by contrasting the agency and responsibility of 'the American people' and the states with 'Washington' (the federal government). It frames progress as originating from ordinary citizens rather than centralized government, directly aligning with the codebook's edge-case example that codes implicit people-versus-government framing as populism when it opposes centralized authority to popular self-government.",90,
1625_4,"Forty years ago this year a young New Yorker journeyed to Ohio and called on your governor, James Cox.  He was, of course, Franklin D. Roosevelt, who was running in 1920 for the vice presidency of the United States, with Governor Cox of Ohio.  Governor Cox and Franklin Roosevelt then journeyed to Washington, D.C., and went to see Woodrow Wilson, sick, aging, and at the end of his career.  After Woodrow Wilson talked for a few minutes however, with great feeling and great fire of his desire for a unified world and a world of peace, Governor Cox broke in and said, """"""""We are behind you 100 percent,"""""""" and they fought that campaign in part to implement the ideal of Woodrow Wilson for the establishment of the League of Nations, and lost.  But Governor Cox and Franklin Roosevelt, in losing that election in 1920, held before themselves and the people their concept of the service that they can render in an election, of attempting to turn the attention of the people to the great issues that face us, and the great possibilities that lie in action in the future.  And I believe in this election 40 years later, we merely do not run for office, but we also seek to establish a basic point, that what this country is now doing is not good enough, that in the 1960s, if we are going to maintain our freedom, if we are going to meet our commitments at home and abroad, we have to do better, and that is the basic issue which has separated Mr. Nixon and myself.",0,"The document criticizes current government actions and contrasts the speaker with Nixon, but it lacks the required morally meaningful opposition between ordinary citizens and a corrupt or self-serving elite or establishment. References to 'the people' and calls for improvement are framed as general policy disagreement and patriotic appeal rather than an anti-establishment or people-versus-elite antagonism, which the codebook explicitly excludes as insufficient for populism.",95,
2988_20,"Our people are pleading for change, but government is in the way. It has been hijacked by privileged, private interests. It has forgotten who really pays the bills around here--it's taking more of your money and giving you less in return.",1,"The text explicitly contrasts ordinary citizens with a government that has been 'hijacked by privileged, private interests' and is exploiting taxpayers. This establishes a clear people-versus-elite/government antagonism, satisfying the inclusion criteria for populism by portraying the government as unresponsive and serving narrow special interests rather than the public.",95,
1778_10,"As far as program is concerned, we begin with the essential and do you know what it is?  You must know those who threaten the peace.  Who are they?  Not us.  Not the British.  Not the Japanese, the Germans, the Italians.  There is only one threat to the peace of the world today and to the freedom of the world, and that is the one presented by the International Communist Movement with its power center in the Soviet Union and in Communist China.",0,"The text identifies foreign geopolitical adversaries (the Soviet Union, Communist China, and the International Communist Movement) as a threat to global peace and freedom, rather than constructing a morally meaningful opposition between ordinary citizens and a domestic elite, establishment, or government. It lacks the required people-versus-elite antagonism and instead presents standard Cold War-era anti-communist rhetoric, which does not meet the codebook's inclusion criteria for populism.",95,
1848_22,"It wouldn't cost me much.  After all, it's not my money, or his, but yours we would be spending; but that's the whole point of the exercise.  The reason why I stand for programs that will produce progress, but cost less, about $15 billion a year less of the federal government's money, and that's your money, is that I know what it means when the federal government spends more than it takes in.  I know the difficulty that literally hundreds of thousands, millions of families, are having meeting their obligations today.  I know that if my opponent's programs are enacted into law, it will mean higher prices.  It will mean higher taxes, or both, for the American people.",0,"The text discusses government spending, budget deficits, and the economic impact of the opponent's policies on families and taxpayers. While it references ordinary citizens and government fiscal behavior, it frames these points as conventional policy disagreements about fiscal responsibility rather than constructing a moralized people-versus-elite antagonism. Per the codebook's inclusion criteria and negative examples, mere references to government failure, social hardship, or partisan policy disagreement without a clear anti-establishment or corrupt elite framing are insufficient for a populism classification.",88,
1793_24,"I have one other issue to discuss.  I said that I would save it until the last because it was the most important.  You know what it is.  What could be more important than a job, than good schools and good housing?  What could be more important than these things?  Being around to enjoy them.",0,"The text discusses basic needs such as jobs, schools, and housing, but contains no reference to an elite, establishment, or special interests. It lacks the morally charged people-versus-elite antagonism and anti-establishment framing required by the codebook to qualify as populism.",100,
1573_6,"I think we will move in the direction of freedom.  That is the purpose of this campaign, to build a stronger country here, and in building a strong country, we strengthen the cause of freedom all around the globe. I ask your help in this campaign.  I ask you to join me in a journey across the new frontiers of the 1960s.  I run for the office of the presidency not promising the things I am going to do for the country, but asking you to join with me in serving our country, in making it greater, in making it stronger, in making it fulfill its manifest destiny. ",0,"The text is conventional campaign rhetoric focused on national strength, freedom, and civic duty. It lacks the required people-versus-elite or anti-establishment antagonism, does not identify a corrupt or self-serving elite, and merely asks voters to join in serving the country. This aligns with the codebook's negative examples, which state that expressing faith in the people or calling for civic participation without identifying a corrupt opponent or establishing a moralized conflict should be coded as non-populist.",95,
1623_4,"Quite obviously, if we don't solve it, if we don't maintain our people working, if we waste our facilities, if we provide a gradual paralysis of our economic growth and development, then quite obviously in one particular category our system has failed, and we cannot permit failure in the race of the sixties. So I address myself to that problem and I feel very strongly about it.  I think I disagreed with Mr. Nixon on it.  He states that he is satisfied with what we are now doing.  He referred to the term """"growthmanship,"""" somewhat disparagingly.  I think it is a very important matter, because it goes to the future of our position around the world.  Now the question is what can we do to stimulate our growth.",0,"The document focuses on economic policy, government performance, and a policy disagreement with Mr. Nixon regarding 'growthmanship.' It lacks the core populist element of constructing a morally meaningful opposition between ordinary, virtuous people and a corrupt or distant elite/establishment. The critique is limited to conventional policy disagreement and government failure, which the codebook explicitly excludes without a moralized people-versus-elite framing.",90,
2012-10-19-fairfax-virginia-0_37,"So I think you're being ableâ€šÃ„Ã®you're beginning to be able to identify these symptoms. And if you come down with a case of Romnesia and you can't seem to remember the policies that are still on your websiteâ€šÃ„Ã®[Laughter]â€šÃ„Ã®or the promises you've made over the 6 years you've been running for President, here's the good news: Obamacare covers preexisting conditions. Women, menâ€šÃ„Ã®all of youâ€šÃ„Ã®these are family issues. These are economic issues. I want my daughters to have the same opportunities as anybody's sons. I believe America does betterâ€šÃ„Ã®the economy grows more, we create more jobsâ€šÃ„Ã®when everybody participates, when everyone is getting a fair shot, everybody is getting a fair shake, everybody is playing by the same rules, everybody is doing their fair share. That's why I'm running for a second term for President of the United States. I need you to help me finish the job.",0,"The document is a standard re-election campaign message focusing on policy achievements, economic opportunity, and a request for continued support. It lacks the defining populist element of a morally charged people-versus-elite or people-versus-establishment antagonism. While it uses inclusive language like 'everybody' and 'fair shot,' these are general appeals to fairness rather than a moralized opposition to a corrupt or self-serving elite. The reference to 'Romnesia' is standard partisan rhetoric. Per the codebook, mere policy discussion, partisan conflict, and general appeals to the public without an anti-elite framing are insufficient for a populism classification.",90,
1764_13,"So, for these two reasons, the President was right in maintaining the fine dignity that he did in the face of those insults. But all the critics didn't think that.  There were others who said, """"It wasn't a case of the President not answering insult for insult.""""  There were some who said, """"The President should have taken a different line.""""  They said, for example, that he should have tried to save this conference, that he might have expressed regrets, for example, for these flights and maybe that would have saved it.",0,"The text discusses diplomatic conduct and criticism of a President's response to insults, but contains no people-versus-elite antagonism or moralized framing. It merely addresses policy disagreement and diplomatic strategy, which the codebook explicitly excludes from populism without an anti-establishment narrative.",95,
1156_13,"No one, not even the blindest partisan, can call this a proud record.  At times the pitiless pressure of Communism has been checked by brave emergency attempts that rallied men of all parties to make up the deficiencies in our national leadership.  These attempts have produced the economic help of the Marshall Plan and the program of military aid to Greece and Turkey.  Both were enactments of the Republican 80th Congress, the Congress so long vilified by the administration.  These measures have helped to steady both the economic and the nervous systems of our allies.  They could hardly have been expected to do more in the making of our foreign policy.  Dollars and guns are no substitute for brains and willpower.",0,"The text focuses on foreign policy, partisan conflict, and critiques of national leadership deficiencies without constructing a moralized opposition between ordinary citizens and a corrupt elite or establishment. It lacks the core people-versus-elite antagonism required by the codebook, falling instead under conventional policy disagreement and partisan rhetoric, which the codebook explicitly states is insufficient for populism.",95,
2012-10-17-rally-chesapeake-virginia_19,"And I â€šÃ„Ã® â€šÃ„Ã® and I know â€šÃ„Ã® I know something about the greatness of the American spirit. I â€šÃ„Ã® I'm convinced that despite all the challenges we face, the debt and the joblessness â€šÃ„Ã® the â€šÃ„Ã® the challenges we face around the world, schools that are not performing as they should, all of those challenges, I'm convinced, are going to be overcome not by government but by the American spirit, by free people doing what needs to be done to make America stronger. I â€šÃ„Ã® I've seen the spirit of America throughout my life. One of my favorite experiences happened a number of years ago that just cemented again in my mind the great qualities of the human spirit that are seen day-in and day-out in American citizens across this country.",0,"The text emphasizes the 'American spirit' and 'free people' overcoming challenges 'not by government,' but it lacks the required moralized antagonism against a corrupt, self-serving, or distant elite. The contrast is framed as a matter of self-reliance and patriotism rather than an accusation that elites are betraying or exploiting ordinary citizens. Per the codebook's inclusion criteria and edge-case rules, references to the people and government failure alone are insufficient without a clear people-versus-elite framing, making this conventional campaign rhetoric rather than populism.",85,
1774_16,"Now, what do we offer?  We offer a program of progress.  We offer a program which will also mean more federal action in the field of health, in the field of education, in the field of welfare, in the field of assistance to depressed areas.",0,"The document merely outlines a policy program advocating for increased federal action in health, education, welfare, and assistance to depressed areas. It lacks any people-versus-elite antagonism, moralized framing, or criticism of corrupt or distant elites, directly matching the codebook's instruction that passages merely advocating social programs should be coded as non-populist.",100,
1835_2,"First of all, this campaign is one that involves the future not only of America, but of the whole world.  This campaign is one in which I ask you to vote not as Republicans, not as Democrats, or Independents, but as Americans, thinking of what this nation needs and what the world needs in the years ahead.   I say this because I have seen the world, because I have had the opportunity to know the problems with which we are confronted, and because I know that the decisions that the next president makes may determine the difference between whether we have peace or war, between whether we have freedom, for ourselves and for the whole world: therefore, I urge all of you to consider the qualifications of the candidates on the basis not simply of the labels you may wear, but on the basis of whether you think what we stand for is best for America.",0,"The document appeals to voters to look beyond partisan labels and focus on national and global needs, peace, and freedom. It lacks any morally charged opposition between ordinary people and a corrupt or self-serving elite or establishment. According to the codebook, mere references to citizens, patriotism, or partisan conflict without an antagonistic people-versus-elite framing are insufficient to classify as populism.",95,
1183_0,"Ladies and gentlemen: there is not much relationship between the military life that I led for forty-one years and the kind of campaigning that I am now doing, but every once in a while I am reminded of certain rules or maxims in habits from that life, and one of them was, """"Never allow yourself to be surprised.""""  I was told that the last stop at Grand Rapids, """"Now, this is where you say goodbye to Michigan.""""  And then as we came along, a couple of your finest salesmen from Kalamazoo said, """"We are going to slow up the train as you go through Kalamazoo and you wave at some people.""""  Then later they said, """"Now, we'll tell you what we want to do.  We'll stop there a second and you just go on out and say hello and go on with your work.""""  I'll tell you this; it's a funny kind of a slowing down and a funny kind of a way to a little neighborhood crowd.  I am completely flabbergasted and I am certainly honored.",0,"The document consists solely of conventional campaign anecdotes about visiting local crowds and expressing honor at their reception. It contains no people-versus-elite antagonism, moralized conflict, or criticism of a corrupt establishment, which are strictly required by the codebook's inclusion criteria.",100,
2016-10-21-center-newtown-pennsylvania_12,"It's time to drain the swamp in Washington, D.C. One new proposal I am outlining today will help us put the corrupt regulation industry out of business. I will work with Congress to require that for every 1 new regulation, 2 old regulations must be eliminated.",1,"The document explicitly identifies the Washington D.C. establishment and the 'regulation industry' as 'corrupt' and calls to 'drain the swamp,' which directly satisfies the codebook's inclusion criteria for portraying governmental and professional elites as corrupt and self-serving. This constructs a clear anti-establishment antagonism that aligns with the definition of populism.",92,
2008-11-03-jacksonville-florida-1_16,"The choice in this election isn't between tax cuts and no tax cuts. It's about whether you believe we should only reward wealth, or whether we should also reward the work and workers who create it. I will give a tax break to 95% of Americans who work every day and get taxes taken out of their paychecks every week. And I'll help pay for this by asking the folks who are making more than $250,000 a year to go back to the tax rate they were paying in the 1990s. No matter what Senator McCain may claim, here are the facts âˆšÂ¢â€šÃ‡Â¨â€šÃ„Ãº if you make under $250,000, you will not see your taxes increase by a single dime âˆšÂ¢â€šÃ‡Â¨â€šÃ„Ãº not your income taxes, not your payroll taxes, not your capital gains taxes. Nothing. Because the last thing we should do in this economy is raise taxes on the middle-class.",0,"The document presents a standard policy and partisan argument regarding tax rates, contrasting the working middle class with high earners. While it references ordinary workers and the middle class, it frames the issue as an economic policy choice rather than constructing a moralized people-versus-elite antagonism. It lacks the explicit characterization of a corrupt, self-serving, or distant establishment required by the codebook, fitting the exclusion criteria for mere policy disagreement and partisan conflict.",90,
1314_11,"Tied to that problem is this one of Civil Service.  """"""""You put Ike and his friends in the administration and they will fire civil servants by the scores.""""""""  That is just bunk.  I have lived with those people a whole lot longer than some of the people who are now criticizing me and I like and admire them.",0,"The text defends civil servants and the administration against a criticism about potential firings. It lacks the required moralized people-versus-elite or anti-establishment antagonism, functioning instead as a policy rebuttal without portraying ordinary citizens against a corrupt or distant elite.",95,
1092_14,"I don't know how thick your hide is.  But it's my belief that most Americans are ready to say, """"This is too much.""""  That is exactly what you and every other voting American will have the chance to say on November 4th.",0,"The document expresses general voter frustration ahead of an election but contains no framing of a morally meaningful opposition between ordinary citizens and a corrupt, distant, or self-serving elite or establishment. It lacks any identification of a specific antagonist, call for reclaiming government control, or presentation of the speaker as the authentic vehicle of the people's will. Per the codebook's inclusion criteria, mere references to public opinion or voter sentiment without an antagonistic people-versus-elite framing are insufficient to classify as populism.",95,
1150_1,"I had a wonderful story told me about your town, that only last August in the midst of carrying on your fair you had a great storm that destroyed the buildings and tents and it looked like it was going to be disaster and no fair.  You people pitched in on your own.  You didn't even wait for a Washington bureaucrat to come down and do it.  You did it yourselves.  Moreover, I am told what you could expect in that little incident, that the elephant stayed on the job working until the last and the donkey played out--just too old, too tired.",1,"The text contrasts local citizens, praised for their self-reliance, with distant 'Washington bureaucrats,' implying that centralized government is unnecessary or unresponsive. This aligns with the codebook's edge-case rule for implicit people-versus-government framing, which explicitly codes such rhetoric as populism when it treats ordinary people as more capable and legitimate than distant government and opposes centralized authority to popular self-government.",90,
3059_24,"Imagine how you will feel on January the 20th if instead of four more years of blame and denial, division and diversion, we are all locking hands, walking down Pennsylvania Avenue, to take our country back, to take our government back, to take our future back. Georgia, Georgia. If it were not for you, I would not be here today. Stay with us. Bring us home on the third and help us elect America what it ought to be. Thank you and God bless you all.",1,"The document explicitly calls for citizens to 'take our government back,' directly satisfying inclusion criterion (4) regarding reclaiming government control. It contrasts the current leadership's 'blame and denial, division and diversion' with a unified, morally legitimate populace ('we are all locking hands'), establishing a clear people-versus-establishment antagonism and framing the movement as the authentic vehicle for restoring popular control.",90,
1428_27,"And so now, at this natural gateway to the islands of the Caribbean and the nations of South America, you envision a great Inter-American Cultural and Trade Center. You have set for yourselves, indeed, a most worthy objective: to help promote an American continental neighborhood. And the American hemisphere must be a neighborhood that is safe and prosperous and happy--at peace, for in a world of peace we can pool our creative intellects, our natural resources, our human energies to the betterment of all who live in both Americas.",0,"The document advocates for regional cooperation, trade, and peace among nations in the Americas, focusing on pooling resources for mutual betterment. It contains no people-versus-elite antagonism, moralized opposition, or criticism of corrupt or distant authorities, and thus fails to meet the codebook's inclusion criteria for populism.",100,
1376_4,"There is one way and only one way. America must return to the basic principles in which the nation believes. First of all, we must rededicate ourselves to our faith in democracy and make that faith a living principle. In the Middle East, Israel is a beacon of democratic faith and of twentieth century progress. Our policy, therefore, should be founded on the firm cornerstone of the friendship of the American people for its democratic friend--Israel. For three years we have tried the ignoble, expedient policy of isolating Israel and trying to buy the friendship of dictators. Colonel Nasser has given us his answer. Appeasement has once again proved neither wise nor honorable nor expedient.",0,"The document advocates for a specific foreign policy stance and references 'the American people' in the context of democratic friendship, but it lacks a morally charged opposition between ordinary citizens and a corrupt or self-serving elite/establishment. It merely criticizes a past policy approach (appeasement) without framing it as a betrayal by distant elites or calling for popular control, which aligns with the codebook's exclusion of mere policy disagreement and government failure critiques.",90,
