doc_id,text,label,decision_basis,confidence,error
1570_3,"I am going to save this hat and if I get elected I will wear it in the inaugural parade. AGRICULTURE--GENERALHOUSING, LOW-INCOMESTEEL INDUSTRY",0,"The text is a personal anecdote about saving a hat and a list of policy topics (agriculture, housing, steel). It contains no reference to a people-versus-elite divide, no anti-elite sentiment, no accusation of elite betrayal, and no positioning of the speaker as a champion of the people against an establishment. Therefore, it does not meet any populism inclusion criteria.",95,
1774_23,"Now, let me give you an example.  You know that there are some areas in West Virginia where aid is needed.  For example, this Charleston area.  You know what their bill would have provided!  It cost more money--get this straight--more money from the federal treasury than ours, over all, but as far as West Virginia and Charleston are concerned it provided only $589,000.  You know what ours would have provided?  A bill that cost less money to the federal treasury, over all, but it provides almost twice as much money for this area that needs it.",0,"The text compares two legislative proposals in terms of federal funding amounts for a specific area. It does not reference a virtuous 'people' versus a corrupt elite, anti-establishment sentiment, or systemic betrayal. It is a policy-specific comparison, not populist discourse.",95,
1367_9,"And, you know, he said that Eisenhower had had another new idea--to wage peace not war. When he said that I blinked and thought again of Woodrow Wilson and the last-ditch Republican fight against the League of Nations. I thought of Franklin Roosevelt and the United Nations. I thought of the Truman Doctrine, and aid to Greece and Turkey. I thought of the Marshall Plan, Point 4, and NATO and the great Democratic struggle of a generation for peace, in which I am proud to have played a very small part myself.",0,"The text is a historical reflection on Democratic foreign policy achievements, mentioning presidents and programs like the Marshall Plan and NATO. It does not contrast 'the people' with a corrupt elite, express anti-establishment sentiment, or frame a struggle between ordinary citizens and a privileged minority.",95,
1659_8,"The housing--if there is any state in the union that needs housing more, it is Illinois, unless it is my own state of Massachusetts.  There are 15 million American homes, according to the last Bureau of the Census, which are substandard.  Mr. Nixon has issued a paper on housing, and this, I think, is most revealing of all and one of the most endearing qualities of the Vice President.  In his position paper issued in New York within the last three weeks, he says that the Housing Act of 1949 has worked very well, and do you know as a congressman he voted against it?  In that position paper he called for greater emphasis on middle-income housing and he voted against that in 1950.  He calls for a greater flow of housing credit so that the American people can buy houses at low rates of interest.  But he neglects to mention his vote as vice president to increase the interest rates on the GI housing bans.  High interest rates never built a single home and one of the reasons why we are building 200,000 less homes each year than we should to keep up with our population increase is because of the high interest rate policy of this administration.",0,"The text criticizes specific policies and an individual (Nixon and the administration's housing and interest-rate policies) without framing the issue as a struggle between a virtuous 'people' and a corrupt or self-serving elite. It does not meet the inclusion criteria for populism, as it lacks anti-elite systemic critique or a people-versus-elite dichotomy.",90,
1822_0,"Thank you very much. Ambassador Lodge, my colleague on this ticket, all of the distinguished guests here on this platform, this great audience in front of me and in back of me, and to all of you listening on television and radio, may I fist say that to have this particular broadcast, the first one since the convention, originate in Cincinnati, Ohio, is a proud moment for me--first, because, from a personal standpoint, it is my father's home state.  And, second, because it is the home state of one of the greatest families in America's political history, that of William Howard and Robert Taft.",0,"The text is a ceremonial thank-you and acknowledgment of guests and location. It contains no reference to a people-versus-elite divide, no anti-elite sentiment, and no critique of an establishment or privileged minority. It does not meet any inclusion criteria for populism.",100,
1425_5,"Now, in the work for peace, again, each of us has a job to do--to make certain that our nation stays strong, that we live in the faith of our fathers, that peace can finally be achieved for the world, that we can do our part in right thinking, in working at our daily jobs to convince others in the world that we want none of their property, we don't want to dominate them, we merely want the opportunity for all men who love freedom to have it, to hold it, and to enjoy it. This is our task, not only for those who are in the Congress and in the state gubernatorial chairs and in the legislatures. All of us--America--must stand together, stand strong and be of one mind if we are, from our position of strength, going to lead really on the road of peace.",0,"The text calls for national unity and shared responsibility in the pursuit of peace, but it does not contrast 'the people' with a corrupt or self-serving elite, does not accuse elites of betraying the people, and contains no anti-establishment rhetoric. It is a unifying appeal rather than a populist people-versus-elite framing.",95,
2008-10-28-remarks-chester-pennsylvania_7,"And yet, just yesterday, we learned that despite this crisis, Wall Street bank executives are set to walk away with billions more in bonuses at the end of this year. Well, they might call that a bonus on Wall Street, but here in Pennsylvania, we call it an outrage - and they shouldn't be allowed to get away with it. We can't afford four more years of the tired, old theory that says we should give more to billionaires and big corporations and hope that prosperity trickles down to everyone else. That's the failed theory that got us into this mess. It hasn't worked, and it's time for change. That's why I'm running for President of the United States.",1,"The text explicitly contrasts Wall Street bank executives, billionaires, and big corporations with ordinary people ('everyone else' / Pennsylvania residents), frames their bonuses and influence as an outrage, and criticizes the failed trickle-down theory as harming the people. It positions the speaker as running for President to bring change, thereby placing him as the people's champion against a self-serving elite. This satisfies multiple inclusion criteria for populism.",95,
2132_17,"I have talked about the kind of a presidency that I want for you, and not only for me; an open presidency, where the soft voice can be heard as well as the loud, where the young will be considered as well as the old, where people will know that their president cares, and indeed I want to even make it possible that the presidency and the White House go to the people as well as having the doors of the White House open to the people. I know that Mr. Nixon has his views.  I listened to him the other day.  He singled out one group for a special message and special treatment.  He has a sort of preferential group.  It was one of the finance groups on Wall Street.",1,"The text contrasts an open presidency serving 'the people' (including the young, old, and soft voices) with Nixon's preferential treatment of a 'special group' on Wall Street, framing politics as a struggle between the common people and a privileged financial elite. This meets multiple inclusion criteria: anti-elite sentiment, a people-versus-elite dichotomy, and the speaker positioning himself as the people's champion.",90,
1574_6,"I think the future is going to be a difficult one for us, but I have the greatest confidence in this country.  I have served it in the Congress now for fourteen years, and I must say after traveling to fifty states in the last two years and nearly every section of the United States from the Northwest to the Southeast, I believe that the United States can fulfill its function as the chief defender of freedom in a time of great danger for us all.  A strong defense, a strong economy, a strong society serves not only ourselves but serves freedom.",0,"The document expresses general patriotic confidence and support for national strength and freedom, with no reference to a virtuous 'people' versus a corrupt elite, no anti-establishment rhetoric, and no systemic critique of those in power. It does not meet any inclusion criteria for populism.",95,
1389_21,"Oh yes, it has one thing to offer to the American future: It has the vice president of the United States. Every consideration--the President's age, his constitutional position under the Twenty-second amendment--makes it inevitable that the dominant figure in the Republican party under a second Eisenhower term would be Richard Nixon. The emergence of this man raises grave questions.",0,"The text criticizes a specific individual (Richard Nixon) and political circumstances, but does not frame society as a struggle between the virtuous people and a corrupt elite, nor does it contain anti-establishment rhetoric or a people-versus-elite divide.",95,
1137_6,"Much of my life in the service of my country I have been forced to spend abroad.  It does one thing for you, ladies and gentlemen.  It makes certain that every time you come back you think more of this country.  If there is any veteran in this whole crowd who didn't have that same feeling when he came stemming into New York or San Francisco or Seattle or Norfolk, then I would be astonished because I have never yet met one who has not said, """"""""Well, one good thing a tour abroad does for you; it makes you understand how well worthwhile it is working here at home.""""""""",0,"The text expresses appreciation for the United States after time spent abroad, with no reference to a corrupt or self-serving elite, no people-versus-elite dichotomy, and no anti-establishment rhetoric. It does not meet any inclusion criteria for populism.",95,
1357_16,"The most obvious weakness, of course, is the ease with which our national forests, our wildlife refuges, our parks and streams, and public lands have been invaded and turned to selfish private purpose. But more important even than that, perhaps, is the shunting aside of men who are experienced and trained in a lifetime of conservation work, in favor of politician appointees. The agency that looked at tomorrow's needs for minerals has been disbanded--and nothing put in its place. The Soil Conservation Service has been weakened--and must be revived. We need the leadership that will look at the nation's needs for water, for areas of recreation in the great open country, for land, and forest, and streams. We need, in other words really to look together at the needs and resources of our common future.",0,"The text criticizes specific policy decisions (e.g., invasion of public lands, weakening of conservation agencies, politician appointees) but does not frame society as divided between a virtuous 'people' and a corrupt, self-serving elite. It lacks a systemic people-versus-elite dichotomy, anti-elite sentiment aimed at reclaiming power for the people, or positioning the speaker as the people's champion. It is a policy critique focused on conservation and public land management rather than populist discourse.",85,
1766_12,"I know, too, that as far as our farmers are concerned many of them have not been getting a fair share of America's increasing prosperity.  And I believe we need a program which will remedy that situation.  I announced part of it last week; I'm going to make another speech Friday in South Dakota.  This is the one area where we can move forward and where America's farmers will move forward with the rest of the American people for greater prosperity.  This is one area I am sure will approve programs which will move America forward.",0,"The text discusses farmers not receiving a fair share of prosperity and mentions a program to remedy it, but it does not frame society as divided between a virtuous people and a corrupt elite, nor does it accuse any elite of betraying or harming the people. There is no anti-elite sentiment or systemic critique of those in power; it is a policy statement about helping farmers rather than populist rhetoric.",80,
2008-09-12-dover-new-hampshire_21,"It won't be easy. The kind of change we're looking for never is. What we are up against is a very powerful, entrenched status quo in Washington who will say anything and do anything and fight with everything they've got to keep things just the way are.",1,"The text contrasts 'we' (the people seeking change) with a 'powerful, entrenched status quo in Washington,' characterizing it as an elite that will 'say anything and do anything' to preserve its own interests. This fits the populist frame of a virtuous people versus a corrupt, self-serving establishment and uses anti-establishment rhetoric.",85,
1397_5,"With all of the facts of our economy, with all of the facts of the world scene, you can go before the American public. And again I say: Tell the truth, tell it forcefully. And that should be our campaign.",0,"The text appeals to the American public and advocates telling the truth forcefully, but it contains no people-versus-elite contrast, no anti-elite sentiment, and no accusation that elites are betraying or harming the people. It does not meet any inclusion criteria for populism.",90,
1598_13,"Franklin Roosevelt said in his second inaugural address, """"""""This generation of Americans has a rendezvous with destiny.""""""""  I believe in 1960 a new generation of Americans who fought for freedom on all fronts in World War II have now come to where they have a rendezvous with destiny, that their generation must bear its responsibilities of leadership.  I want Khrushchev to know that a new generation of Americans has assumed the leadership, a generation of Americans that is not satisfied to be second best, that wants to be first, not first, if, but, when, or sometime, but first, period.",0,"The text focuses on generational leadership and national resolve in the Cold War context, with no reference to a corrupt elite, no people-versus-elite dichotomy, and no anti-establishment rhetoric. It does not meet the inclusion criteria for populism.",95,
1755_1,"Some of you know that for several months I have been making a careful study of the situation confronting our farm people, and in the process have met with the most knowledgeable and objective-minded people I could find.  What I want to do today is to talk over with you some of my views based on this serious study. At the outset I would like this point clearly understood: the problems of farm people ought not be approached, as far too often has been the case in the past, as something to exploit for political advantage.  Rather, the approach has got to be objective, and has got to be constructive.  In a determined effort to find a solution, the good of the farmer, not the good of politicians, has to be our steady purpose if we are ever to get anywhere.",1,"The text contrasts the interests of farmers with those of politicians, accusing politicians of exploiting farm problems for political advantage and emphasizing the good of farmers over politicians. This fits the populist people-versus-elite dichotomy, where farmers represent the virtuous people and politicians are framed as self-serving elites.",80,
2004-10-26-wisconsin-green-bay_25,"But George Bush has opposed common sense regulations to improve security at our chemical and nuclear plants, giving in to demands from his chemical and nuclear industry campaign contributors. That's wrong, and we're going to change it. Today, our borders remain unsecured. Three million people without the proper documentation will enter our country this year â€šÃ„Ã¬ 4,000 every day on the Arizona-Mexico border alone. We've already caught individuals from countries like Iraq, Iran, and Afghanistan attempting to cross our borders illegally.",0,"The text criticizes a specific policy and President Bush for yielding to industry campaign contributors, but it does not frame society as divided between a virtuous 'people' and a corrupt elite, nor does it issue a systemic anti-establishment appeal. It is a targeted policy critique rather than populist rhetoric.",80,
1290_14,"Now, ladies and gentlemen, in concluding this short statement, I want to say this:  I do not come before you to engage in any competition of political promises.  This party in power in the last seven years has used up every possible political promise there is, and some of them have gotten pretty shopworn.  For example, there is no easier way to duck an issue than to say this, """"""""I will promise you a law,"""""""" well knowing they cannot deliver it.  There is no easier way to get out of a situation.  What I promise you is work, never ending work, to make certain that justice is done.  So I cannot come before you with the competition of promises, but I do come before you with a pledge, and this is the pledge.  If you want to put this crusade at the helm of your government; if you want to substitute for these 22 caliber men who are trying to hold 45 caliber jobs the finest men and women that we can draw from all sections of this country, from every walk of life--and let me say plainly, based upon merit and without respect to color or creed; if you want to have a government of that kind, then you belong in this crusade.",1,"The text attacks the current ruling party as politicians who use empty promises to avoid real issues, calling them '22 caliber men' and urging voters to replace them with a government drawn from 'every walk of life.' This is anti-establishment rhetoric that frames a struggle between ordinary citizens and a self-serving political elite, satisfying the populism criteria.",74,
2642_19,Crucial to my strategy of spending control will be the appointment to top government positions of men and women who share my economic philosophy. We will have an administration in which the word from the top isn't lost or hidden in the bureaucracy. That voice will be heard because it is a voice that has too long been absent from Washington--the voice of the people.,1,"The text contrasts the voice of the people with Washington and the bureaucracy, suggesting the people's voice has long been excluded and will now be heard through the speaker's administration. This positions the speaker as the authentic representative of the people against an unresponsive establishment, meeting populism criteria.",80,
1144_31,"These differences, ladies and gentlemen, are the issues of this campaign.  They are not issues to be taken lightly, or lightly treated.  They are serious for every American.  That is the way I shall continue to treat them.  Especially are these problems serious for what we oldsters call the younger generation.  Young people with their idealism, their faith and their hopes must have a fair chance to shape the nation which will be theirs.",0,"The text discusses campaign issues as serious for every American and expresses concern for the younger generation's opportunity to shape the nation. It does not contrast 'the people' with a corrupt or self-serving elite, accuse elites of betraying the people, or use anti-establishment rhetoric. There is no people-versus-elite dichotomy, so it does not meet the inclusion criteria for populism.",95,
1785_11,"This is the way they say to do it, and we say that's the wrong place to start.  We say that when you want progress in America, the place to start is not to start with what Washington does, but to start with what people do and then work up to Washington, with Washington filling what people cannot do. We say that history tells the American people that the way to progress is not through weakening individual responsibility but strengthening it.  We say that history tells the American people that the way to progress is not to weaken the states and their responsibility, but to strengthen them.  We stand for strengthening the rights of the states and they stand for weakening them, and I submit to you that ours is the position that you support and not theirs on this issue as well.",0,"The text discusses the proper role of Washington versus the states and emphasizes individual responsibility, but it does not frame society as divided between a virtuous 'people' and a corrupt elite. It criticizes a policy approach (starting with Washington) and opponents on states' rights, but lacks anti-elite sentiment, accusations of betrayal, or a systemic critique of elites. It is a policy disagreement over federalism, not populist rhetoric.",85,
1625_4,"Forty years ago this year a young New Yorker journeyed to Ohio and called on your governor, James Cox.  He was, of course, Franklin D. Roosevelt, who was running in 1920 for the vice presidency of the United States, with Governor Cox of Ohio.  Governor Cox and Franklin Roosevelt then journeyed to Washington, D.C., and went to see Woodrow Wilson, sick, aging, and at the end of his career.  After Woodrow Wilson talked for a few minutes however, with great feeling and great fire of his desire for a unified world and a world of peace, Governor Cox broke in and said, """"""""We are behind you 100 percent,"""""""" and they fought that campaign in part to implement the ideal of Woodrow Wilson for the establishment of the League of Nations, and lost.  But Governor Cox and Franklin Roosevelt, in losing that election in 1920, held before themselves and the people their concept of the service that they can render in an election, of attempting to turn the attention of the people to the great issues that face us, and the great possibilities that lie in action in the future.  And I believe in this election 40 years later, we merely do not run for office, but we also seek to establish a basic point, that what this country is now doing is not good enough, that in the 1960s, if we are going to maintain our freedom, if we are going to meet our commitments at home and abroad, we have to do better, and that is the basic issue which has separated Mr. Nixon and myself.",0,"The document does not express populist rhetoric. It references historical figures and argues that the country needs to improve its actions in the 1960s, but it does not contrast 'the people' with a corrupt elite, accuse an elite of betraying the people, or frame issues as a struggle between ordinary citizens and a privileged minority. The critique is about policy and leadership, not a systemic anti-elite or people-versus-elite divide.",90,
2988_20,"Our people are pleading for change, but government is in the way. It has been hijacked by privileged, private interests. It has forgotten who really pays the bills around here--it's taking more of your money and giving you less in return.",1,"The document explicitly contrasts 'our people' with 'government' and 'privileged, private interests,' accusing them of hijacking government and forgetting who pays the bills. This creates a people-versus-elite dichotomy, accuses the elite of harming the people, and positions the speaker as the people's champion, meeting multiple inclusion criteria for populism.",95,
1778_10,"As far as program is concerned, we begin with the essential and do you know what it is?  You must know those who threaten the peace.  Who are they?  Not us.  Not the British.  Not the Japanese, the Germans, the Italians.  There is only one threat to the peace of the world today and to the freedom of the world, and that is the one presented by the International Communist Movement with its power center in the Soviet Union and in Communist China.",0,"The text identifies an external geopolitical threat (International Communist Movement, Soviet Union, Communist China) and does not contrast 'the people' with a corrupt elite, express anti-establishment sentiment, or frame a struggle between common people and a privileged minority. It is a foreign-policy statement, not populist rhetoric.",95,
1848_22,"It wouldn't cost me much.  After all, it's not my money, or his, but yours we would be spending; but that's the whole point of the exercise.  The reason why I stand for programs that will produce progress, but cost less, about $15 billion a year less of the federal government's money, and that's your money, is that I know what it means when the federal government spends more than it takes in.  I know the difficulty that literally hundreds of thousands, millions of families, are having meeting their obligations today.  I know that if my opponent's programs are enacted into law, it will mean higher prices.  It will mean higher taxes, or both, for the American people.",0,"The document criticizes the opponent's programs as costly and warns of higher prices/taxes for the American people, but it does not frame society as divided between a virtuous 'people' and a corrupt elite. It lacks anti-elite rhetoric, a people-versus-elite dichotomy, or a systemic critique of elites. The criticism is specifically policy-oriented rather than populist.",90,
1793_24,"I have one other issue to discuss.  I said that I would save it until the last because it was the most important.  You know what it is.  What could be more important than a job, than good schools and good housing?  What could be more important than these things?  Being around to enjoy them.",0,"The text does not reference a people-versus-elite divide, anti-elite sentiment, or a struggle between ordinary people and a privileged minority. It focuses on the importance of jobs, schools, housing, and survival, which are general concerns without any systemic critique of elites or populist framing.",95,
1573_6,"I think we will move in the direction of freedom.  That is the purpose of this campaign, to build a stronger country here, and in building a strong country, we strengthen the cause of freedom all around the globe. I ask your help in this campaign.  I ask you to join me in a journey across the new frontiers of the 1960s.  I run for the office of the presidency not promising the things I am going to do for the country, but asking you to join with me in serving our country, in making it greater, in making it stronger, in making it fulfill its manifest destiny. ",0,"The text is a patriotic campaign speech that appeals to citizens to join in serving the country, but it does not contrast 'the people' with a corrupt or self-serving elite, nor does it accuse any elite of betraying the people. There is no anti-establishment rhetoric or people-versus-elite dichotomy, so it does not meet the inclusion criteria for populism.",85,
1623_4,"Quite obviously, if we don't solve it, if we don't maintain our people working, if we waste our facilities, if we provide a gradual paralysis of our economic growth and development, then quite obviously in one particular category our system has failed, and we cannot permit failure in the race of the sixties. So I address myself to that problem and I feel very strongly about it.  I think I disagreed with Mr. Nixon on it.  He states that he is satisfied with what we are now doing.  He referred to the term """"growthmanship,"""" somewhat disparagingly.  I think it is a very important matter, because it goes to the future of our position around the world.  Now the question is what can we do to stimulate our growth.",0,"The text discusses economic policy and disagrees with Mr. Nixon on how to stimulate growth, but it does not frame society as divided between a virtuous 'people' and a corrupt elite. It lacks anti-elite rhetoric, a people-versus-elite dichotomy, or accusations that elites are betraying the people. The disagreement is specific to policy and does not constitute systemic critique of elites or establishment.",90,
2012-10-19-fairfax-virginia-0_37,"So I think you're being ableâ€šÃ„Ã®you're beginning to be able to identify these symptoms. And if you come down with a case of Romnesia and you can't seem to remember the policies that are still on your websiteâ€šÃ„Ã®[Laughter]â€šÃ„Ã®or the promises you've made over the 6 years you've been running for President, here's the good news: Obamacare covers preexisting conditions. Women, menâ€šÃ„Ã®all of youâ€šÃ„Ã®these are family issues. These are economic issues. I want my daughters to have the same opportunities as anybody's sons. I believe America does betterâ€šÃ„Ã®the economy grows more, we create more jobsâ€šÃ„Ã®when everybody participates, when everyone is getting a fair shot, everybody is getting a fair shake, everybody is playing by the same rules, everybody is doing their fair share. That's why I'm running for a second term for President of the United States. I need you to help me finish the job.",0,"The text criticizes a specific opponent and appeals to fairness and inclusion, but it does not frame society as a struggle between a virtuous 'people' and a corrupt elite, nor does it accuse an elite of betraying the people. It lacks the core people-versus-elite dichotomy of populism.",85,
1764_13,"So, for these two reasons, the President was right in maintaining the fine dignity that he did in the face of those insults. But all the critics didn't think that.  There were others who said, """"It wasn't a case of the President not answering insult for insult.""""  There were some who said, """"The President should have taken a different line.""""  They said, for example, that he should have tried to save this conference, that he might have expressed regrets, for example, for these flights and maybe that would have saved it.",0,"The text discusses the President's handling of insults and differing opinions among critics about his approach. It does not contrast the people with a corrupt elite, accuse elites of betraying the people, or use anti-establishment rhetoric. It merely describes a disagreement over diplomatic tactics without any populist framing.",95,
1156_13,"No one, not even the blindest partisan, can call this a proud record.  At times the pitiless pressure of Communism has been checked by brave emergency attempts that rallied men of all parties to make up the deficiencies in our national leadership.  These attempts have produced the economic help of the Marshall Plan and the program of military aid to Greece and Turkey.  Both were enactments of the Republican 80th Congress, the Congress so long vilified by the administration.  These measures have helped to steady both the economic and the nervous systems of our allies.  They could hardly have been expected to do more in the making of our foreign policy.  Dollars and guns are no substitute for brains and willpower.",0,The document criticizes national leadership and the administration but does not frame society as divided between a virtuous 'people' and a corrupt elite. It focuses on specific policy deficiencies and partisan disputes without invoking a people-versus-elite dichotomy or anti-establishment rhetoric aimed at reclaiming power for the people.,90,
2012-10-17-rally-chesapeake-virginia_19,"And I â€šÃ„Ã® â€šÃ„Ã® and I know â€šÃ„Ã® I know something about the greatness of the American spirit. I â€šÃ„Ã® I'm convinced that despite all the challenges we face, the debt and the joblessness â€šÃ„Ã® the â€šÃ„Ã® the challenges we face around the world, schools that are not performing as they should, all of those challenges, I'm convinced, are going to be overcome not by government but by the American spirit, by free people doing what needs to be done to make America stronger. I â€šÃ„Ã® I've seen the spirit of America throughout my life. One of my favorite experiences happened a number of years ago that just cemented again in my mind the great qualities of the human spirit that are seen day-in and day-out in American citizens across this country.",0,"The text praises the American spirit and free people, and suggests that challenges will be overcome by these rather than by government, but it does not explicitly contrast the people with a corrupt or self-serving elite, accuse an elite of betraying the people, or call for the people to reclaim power. It appeals to the people but lacks the anti-elite dichotomy central to populism.",80,
1774_16,"Now, what do we offer?  We offer a program of progress.  We offer a program which will also mean more federal action in the field of health, in the field of education, in the field of welfare, in the field of assistance to depressed areas.",0,"The text promotes a program of progress and federal action in health, education, welfare, and depressed areas, but does not contrast 'the people' with a corrupt elite, accuse elites of betrayal, or use anti-establishment rhetoric. It lacks any people-versus-elite dichotomy or systemic critique of elites, so it does not meet the populism criteria.",95,
1835_2,"First of all, this campaign is one that involves the future not only of America, but of the whole world.  This campaign is one in which I ask you to vote not as Republicans, not as Democrats, or Independents, but as Americans, thinking of what this nation needs and what the world needs in the years ahead.   I say this because I have seen the world, because I have had the opportunity to know the problems with which we are confronted, and because I know that the decisions that the next president makes may determine the difference between whether we have peace or war, between whether we have freedom, for ourselves and for the whole world: therefore, I urge all of you to consider the qualifications of the candidates on the basis not simply of the labels you may wear, but on the basis of whether you think what we stand for is best for America.",0,"The text appeals to Americans to vote as Americans rather than by party label and emphasizes national and global stakes, but it does not contrast 'the people' with a corrupt elite, accuse elites of betraying the people, or employ anti-establishment rhetoric. It lacks the core populist people-versus-elite dichotomy.",90,
1183_0,"Ladies and gentlemen: there is not much relationship between the military life that I led for forty-one years and the kind of campaigning that I am now doing, but every once in a while I am reminded of certain rules or maxims in habits from that life, and one of them was, """"Never allow yourself to be surprised.""""  I was told that the last stop at Grand Rapids, """"Now, this is where you say goodbye to Michigan.""""  And then as we came along, a couple of your finest salesmen from Kalamazoo said, """"We are going to slow up the train as you go through Kalamazoo and you wave at some people.""""  Then later they said, """"Now, we'll tell you what we want to do.  We'll stop there a second and you just go on out and say hello and go on with your work.""""  I'll tell you this; it's a funny kind of a slowing down and a funny kind of a way to a little neighborhood crowd.  I am completely flabbergasted and I am certainly honored.",0,"The text is a lighthearted campaign anecdote about train stops and greetings. It contains no references to 'the people' versus a corrupt elite, no anti-establishment sentiment, and no systemic critique of elites or privileged minorities. It does not meet any populism inclusion criteria.",95,
2016-10-21-center-newtown-pennsylvania_12,"It's time to drain the swamp in Washington, D.C. One new proposal I am outlining today will help us put the corrupt regulation industry out of business. I will work with Congress to require that for every 1 new regulation, 2 old regulations must be eliminated.",1,"The text uses explicitly anti-establishment rhetoric by calling to 'drain the swamp in Washington, D.C.' and refers to a 'corrupt regulation industry,' framing Washington and regulators as a corrupt elite. This meets inclusion criterion 4: 'uses anti-establishment rhetoric, such as calling for cleaning out corruption, reclaiming government, or casting out the elite.'",90,
2008-11-03-jacksonville-florida-1_16,"The choice in this election isn't between tax cuts and no tax cuts. It's about whether you believe we should only reward wealth, or whether we should also reward the work and workers who create it. I will give a tax break to 95% of Americans who work every day and get taxes taken out of their paychecks every week. And I'll help pay for this by asking the folks who are making more than $250,000 a year to go back to the tax rate they were paying in the 1990s. No matter what Senator McCain may claim, here are the facts âˆšÂ¢â€šÃ‡Â¨â€šÃ„Ãº if you make under $250,000, you will not see your taxes increase by a single dime âˆšÂ¢â€šÃ‡Â¨â€šÃ„Ãº not your income taxes, not your payroll taxes, not your capital gains taxes. Nothing. Because the last thing we should do in this economy is raise taxes on the middle-class.",0,"The text advocates for tax fairness by contrasting tax breaks for workers with higher taxes on high earners, but it does not frame society as divided between a virtuous 'people' and a corrupt, self-serving elite. It lacks anti-establishment rhetoric, accusations of elite betrayal, or a systemic critique of elites, and instead focuses on a specific tax policy proposal.",75,
1314_11,"Tied to that problem is this one of Civil Service.  """"""""You put Ike and his friends in the administration and they will fire civil servants by the scores.""""""""  That is just bunk.  I have lived with those people a whole lot longer than some of the people who are now criticizing me and I like and admire them.",0,"The text does not frame society as divided between a virtuous 'people' and a corrupt elite. It defends civil servants against a specific accusation about Ike and his friends, but lacks anti-elite rhetoric, a people-versus-elite dichotomy, or systemic critique of elites. It is a policy-specific rebuttal, not populist discourse.",90,
1092_14,"I don't know how thick your hide is.  But it's my belief that most Americans are ready to say, """"This is too much.""""  That is exactly what you and every other voting American will have the chance to say on November 4th.",0,"The text appeals to 'most Americans' and 'voting American' but does not contrast the people with a corrupt elite, accuse elites of betraying the people, or frame a systemic people-versus-elite divide. It is a generic call to express discontent through voting, without anti-establishment rhetoric or a populist dichotomy.",85,
1150_1,"I had a wonderful story told me about your town, that only last August in the midst of carrying on your fair you had a great storm that destroyed the buildings and tents and it looked like it was going to be disaster and no fair.  You people pitched in on your own.  You didn't even wait for a Washington bureaucrat to come down and do it.  You did it yourselves.  Moreover, I am told what you could expect in that little incident, that the elephant stayed on the job working until the last and the donkey played out--just too old, too tired.",1,"The text contrasts 'you people' with 'Washington bureaucrat,' implying that ordinary citizens are self-reliant and virtuous while the federal establishment is unnecessary or out of touch. It frames the local community as acting against the elite bureaucracy, meeting the people-versus-elite dichotomy and anti-establishment criteria.",85,
3059_24,"Imagine how you will feel on January the 20th if instead of four more years of blame and denial, division and diversion, we are all locking hands, walking down Pennsylvania Avenue, to take our country back, to take our government back, to take our future back. Georgia, Georgia. If it were not for you, I would not be here today. Stay with us. Bring us home on the third and help us elect America what it ought to be. Thank you and God bless you all.",1,"The text employs classic populist rhetoric: it calls for 'taking our country back' and 'taking our government back,' implying that the government is controlled by a corrupt or out-of-touch elite and that the people must reclaim it. It contrasts the current state of 'blame and denial, division and diversion' with a unified people walking together, positioning the speaker as the people's champion. This meets criteria for anti-establishment rhetoric and a people-versus-elite divide.",90,
1428_27,"And so now, at this natural gateway to the islands of the Caribbean and the nations of South America, you envision a great Inter-American Cultural and Trade Center. You have set for yourselves, indeed, a most worthy objective: to help promote an American continental neighborhood. And the American hemisphere must be a neighborhood that is safe and prosperous and happy--at peace, for in a world of peace we can pool our creative intellects, our natural resources, our human energies to the betterment of all who live in both Americas.",0,"The text promotes international cooperation and a peaceful, prosperous hemispheric neighborhood without any reference to a people-versus-elite divide, anti-elite sentiment, or systemic critique of elites. It does not meet the inclusion criteria for populism.",95,
1376_4,"There is one way and only one way. America must return to the basic principles in which the nation believes. First of all, we must rededicate ourselves to our faith in democracy and make that faith a living principle. In the Middle East, Israel is a beacon of democratic faith and of twentieth century progress. Our policy, therefore, should be founded on the firm cornerstone of the friendship of the American people for its democratic friend--Israel. For three years we have tried the ignoble, expedient policy of isolating Israel and trying to buy the friendship of dictators. Colonel Nasser has given us his answer. Appeasement has once again proved neither wise nor honorable nor expedient.",0,"The text focuses on foreign policy and criticizes a policy of appeasement toward dictators, but it does not frame a people-versus-elite divide, attack a corrupt elite, or position the speaker as the authentic representative of the people against the establishment. It lacks anti-elite sentiment and systemic critique of elites, so it does not meet the inclusion criteria for populism.",95,
1617_6,"At the time of the Congo crisis in June, in the whole of the Congo, there were only twelve college graduates and 7 or 8 million people.  We offered them 300 scholarships.  That is more scholarships than we offered to all of Africa the year before.",0,"The text is a factual statement about offering scholarships to Congo, noting the low number of college graduates. It contains no anti-elite sentiment, no people-versus-elite dichotomy, no accusations of elite betrayal, and no positioning of the speaker as champion of the people against a corrupt establishment. It does not meet any inclusion criteria for populism.",95,
